,owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,owner__exit_price,owner__subsession__starting_price,owner__subsession__max_length,current_price,priceIndex,secs_since_round_starts,subsession.tick_frequency,exit_crash,exit_sell,exit_hodl,mindchanges,exit_correct,gamified_first,player.gender,player.age,player.education,FinScore,player.study_major,player.course_financial,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,censoring
151,e8rnxfc0,mv9ewgi2,2,Trade_ends,2021-11-12 19:40:18.284178+00:00,"{""currentPrice"": 39, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,39.0,10.0,30.0,39,30,60,2.0,0,0,1,0,1,1,Female,34.0,master,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,60
152,m0bb8nag,mv9ewgi2,9,Trade_ends,2021-11-12 19:40:25.119782+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",True,0.02,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,0,Male,21.0,high-school graduate,7,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,10
153,e8rnxfc0,mv9ewgi2,3,Trade_ends,2021-11-12 19:40:40.050395+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",True,0.05,False,0.0,10.0,30.0,0,6,12,2.0,1,0,0,0,1,1,Female,34.0,master,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,12
154,27qmvgmx,mv9ewgi2,2,Trade_ends,2021-11-12 19:41:04.194521+00:00,"{""currentPrice"": 36, ""priceIndex"": 29, ""secs_since_round_starts"": 60}",True,0.02,False,36.0,10.0,30.0,36,29,60,2.0,0,1,0,0,1,1,Female,18.0,undergraduate: 1st year,4,Other,0.0,0.0,0.0,Less than once a month,Monthly,Cryptocurrencies,Do not know,1000
155,e8rnxfc0,mv9ewgi2,4,Trade_ends,2021-11-12 19:41:13.752109+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 24}",True,0.02,False,0.0,10.0,30.0,0,12,24,2.0,1,0,0,0,1,1,Female,34.0,master,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,24
156,e8rnxfc0,mv9ewgi2,5,Trade_ends,2021-11-12 19:41:28.162709+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.05,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,1,Female,34.0,master,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,6
157,27qmvgmx,mv9ewgi2,3,Trade_ends,2021-11-12 19:41:35.705835+00:00,"{""currentPrice"": 0, ""priceIndex"": 14, ""secs_since_round_starts"": 28}",True,0.05,False,0.0,10.0,30.0,0,14,28,2.0,1,0,0,0,1,1,Female,18.0,undergraduate: 1st year,4,Other,0.0,0.0,0.0,Less than once a month,Monthly,Cryptocurrencies,Do not know,28
158,27qmvgmx,mv9ewgi2,4,Trade_ends,2021-11-12 19:42:05.944722+00:00,"{""currentPrice"": 20, ""priceIndex"": 9, ""secs_since_round_starts"": 25}",True,0.02,False,20.0,10.0,30.0,20,9,25,2.0,0,1,0,1,1,1,Female,18.0,undergraduate: 1st year,4,Other,0.0,0.0,0.0,Less than once a month,Monthly,Cryptocurrencies,Do not know,1000
159,e8rnxfc0,mv9ewgi2,6,Trade_ends,2021-11-12 19:42:11.214017+00:00,"{""currentPrice"": 0, ""priceIndex"": 18, ""secs_since_round_starts"": 36}",False,0.05,False,0.0,10.0,30.0,0,18,36,2.0,1,0,0,0,1,1,Female,34.0,master,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,36
160,27qmvgmx,mv9ewgi2,5,Trade_ends,2021-11-12 19:42:13.612702+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.05,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Female,18.0,undergraduate: 1st year,4,Other,0.0,0.0,0.0,Less than once a month,Monthly,Cryptocurrencies,Do not know,4
161,4li2witf,mv9ewgi2,2,Trade_ends,2021-11-12 19:42:27.759108+00:00,"{""currentPrice"": 40, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,40.0,10.0,30.0,40,30,60,2.0,0,0,1,0,1,0,Female,57.0,undergraduate: 3d year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,60
162,e8rnxfc0,mv9ewgi2,7,Trade_ends,2021-11-12 19:42:45.517398+00:00,"{""currentPrice"": 18, ""priceIndex"": 9, ""secs_since_round_starts"": 27}",False,0.02,False,18.0,10.0,30.0,18,9,27,2.0,0,1,0,1,1,1,Female,34.0,master,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
163,27qmvgmx,mv9ewgi2,6,Trade_ends,2021-11-12 19:42:46.111089+00:00,"{""currentPrice"": 20, ""priceIndex"": 13, ""secs_since_round_starts"": 28}",False,0.05,False,20.0,10.0,30.0,20,13,28,2.0,0,1,0,0,1,1,Female,18.0,undergraduate: 1st year,4,Other,0.0,0.0,0.0,Less than once a month,Monthly,Cryptocurrencies,Do not know,1000
164,27qmvgmx,mv9ewgi2,7,Trade_ends,2021-11-12 19:42:58.077737+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",False,0.02,False,14.0,10.0,30.0,14,3,8,2.0,0,1,0,0,1,1,Female,18.0,undergraduate: 1st year,4,Other,0.0,0.0,0.0,Less than once a month,Monthly,Cryptocurrencies,Do not know,1000
165,e8rnxfc0,mv9ewgi2,8,Trade_ends,2021-11-12 19:43:04.827940+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",False,0.05,False,0.0,10.0,30.0,0,6,12,2.0,1,0,0,0,1,1,Female,34.0,master,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,12
166,27qmvgmx,mv9ewgi2,8,Trade_ends,2021-11-12 19:43:07.441500+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.05,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,1,Female,18.0,undergraduate: 1st year,4,Other,0.0,0.0,0.0,Less than once a month,Monthly,Cryptocurrencies,Do not know,6
167,27qmvgmx,mv9ewgi2,9,Trade_ends,2021-11-12 19:43:19.270997+00:00,"{""currentPrice"": 12, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",False,0.02,False,12.0,10.0,30.0,12,3,8,2.0,0,1,0,0,1,1,Female,18.0,undergraduate: 1st year,4,Other,0.0,0.0,0.0,Less than once a month,Monthly,Cryptocurrencies,Do not know,1000
168,4li2witf,mv9ewgi2,3,Trade_ends,2021-11-12 19:43:35.671329+00:00,"{""currentPrice"": 42, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.05,False,42.0,10.0,30.0,42,30,60,2.0,0,0,1,0,1,0,Female,57.0,undergraduate: 3d year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,60
169,e8rnxfc0,mv9ewgi2,9,Trade_ends,2021-11-12 19:43:45.277849+00:00,"{""currentPrice"": 23, ""priceIndex"": 15, ""secs_since_round_starts"": 33}",False,0.02,False,23.0,10.0,30.0,23,15,33,2.0,0,1,0,0,1,1,Female,34.0,master,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
170,4li2witf,mv9ewgi2,4,Trade_ends,2021-11-12 19:43:57.050409+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 14}",False,0.02,False,0.0,10.0,30.0,0,7,14,2.0,1,0,0,0,1,0,Female,57.0,undergraduate: 3d year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,14
171,4li2witf,mv9ewgi2,5,Trade_ends,2021-11-12 19:44:17.496455+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 14}",False,0.05,False,0.0,10.0,30.0,0,7,14,2.0,1,0,0,0,1,0,Female,57.0,undergraduate: 3d year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,14
172,4li2witf,mv9ewgi2,6,Trade_ends,2021-11-12 19:45:10.564655+00:00,"{""currentPrice"": 0, ""priceIndex"": 24, ""secs_since_round_starts"": 48}",True,0.05,False,0.0,10.0,30.0,0,24,48,2.0,1,0,0,0,1,0,Female,57.0,undergraduate: 3d year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,48
173,4li2witf,mv9ewgi2,7,Trade_ends,2021-11-12 19:45:22.213556+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Female,57.0,undergraduate: 3d year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,4
174,1p9ebxxq,mv9ewgi2,2,Trade_ends,2021-11-12 19:45:25.728157+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.02,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Female,68.0,master,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,6
175,4li2witf,mv9ewgi2,8,Trade_ends,2021-11-12 19:45:33.529273+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.05,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Female,57.0,undergraduate: 3d year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,6
176,1p9ebxxq,mv9ewgi2,3,Trade_ends,2021-11-12 19:45:38.368865+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",False,0.05,False,0.0,10.0,30.0,0,4,8,2.0,1,0,0,0,1,0,Female,68.0,master,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,8
177,1p9ebxxq,mv9ewgi2,4,Trade_ends,2021-11-12 19:45:49.074485+00:00,"{""currentPrice"": 11, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",False,0.02,False,11.0,10.0,30.0,11,2,6,2.0,0,1,0,0,1,0,Female,68.0,master,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
178,67v8bxph,mv9ewgi2,2,Trade_ends,2021-11-12 19:45:50.324634+00:00,"{""currentPrice"": 45, ""priceIndex"": 28, ""secs_since_round_starts"": 59}",True,0.02,False,45.0,10.0,30.0,45,28,59,2.0,0,1,0,0,1,1,Female,30.0,master,6,Other,0.0,1.0,0.0,Less than once a month,Weekly,"Derivatives (Options, Futures)",No,1000
179,1p9ebxxq,mv9ewgi2,5,Trade_ends,2021-11-12 19:46:01.241916+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",False,0.05,False,14.0,10.0,30.0,14,3,8,2.0,0,1,0,0,1,0,Female,68.0,master,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
180,1p9ebxxq,mv9ewgi2,6,Trade_ends,2021-11-12 19:46:15.605506+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",True,0.05,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,0,Female,68.0,master,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,10
181,1p9ebxxq,mv9ewgi2,7,Trade_ends,2021-11-12 19:46:34.987064+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",True,0.02,False,12.0,10.0,30.0,12,4,10,2.0,0,1,0,0,1,0,Female,68.0,master,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
182,4li2witf,mv9ewgi2,9,Trade_ends,2021-11-12 19:46:36.965610+00:00,"{""currentPrice"": 41, ""priceIndex"": 28, ""secs_since_round_starts"": 58}",True,0.02,False,41.0,10.0,30.0,41,28,58,2.0,0,1,0,0,1,0,Female,57.0,undergraduate: 3d year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
183,1p9ebxxq,mv9ewgi2,8,Trade_ends,2021-11-12 19:46:47.691913+00:00,"{""currentPrice"": 13, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",True,0.05,False,13.0,10.0,30.0,13,3,8,2.0,0,1,0,0,1,0,Female,68.0,master,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
184,67v8bxph,mv9ewgi2,3,Trade_ends,2021-11-12 19:46:56.208236+00:00,"{""currentPrice"": 40, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.05,False,40.0,10.0,30.0,40,30,60,2.0,0,0,1,0,1,1,Female,30.0,master,6,Other,0.0,1.0,0.0,Less than once a month,Weekly,"Derivatives (Options, Futures)",No,60
185,1p9ebxxq,mv9ewgi2,9,Trade_ends,2021-11-12 19:47:01.340620+00:00,"{""currentPrice"": 15, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",True,0.02,False,15.0,10.0,30.0,15,3,9,2.0,0,1,0,0,1,0,Female,68.0,master,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
186,l92bojqx,mv9ewgi2,2,Trade_ends,2021-11-12 19:47:16.061013+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Female,45.0,undergraduate: 4th year,8,Other,1.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,4
187,vilzxcqv,mv9ewgi2,2,Trade_ends,2021-11-12 19:47:37.238685+00:00,"{""currentPrice"": 41, ""priceIndex"": 27, ""secs_since_round_starts"": 58}",True,0.02,False,41.0,10.0,30.0,41,27,58,2.0,0,1,0,0,1,1,Male,22.0,high-school graduate,7,Other Management,0.0,0.0,0.0,Monthly,Monthly,Cryptocurrencies,Yes,1000
188,l92bojqx,mv9ewgi2,3,Trade_ends,2021-11-12 19:47:39.348269+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",False,0.05,False,16.0,10.0,30.0,16,7,17,2.0,0,1,0,0,1,0,Female,45.0,undergraduate: 4th year,8,Other,1.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
189,67v8bxph,mv9ewgi2,4,Trade_ends,2021-11-12 19:48:03.657018+00:00,"{""currentPrice"": 37, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,37.0,10.0,30.0,37,30,60,2.0,0,0,1,0,1,1,Female,30.0,master,6,Other,0.0,1.0,0.0,Less than once a month,Weekly,"Derivatives (Options, Futures)",No,60
190,vilzxcqv,mv9ewgi2,3,Trade_ends,2021-11-12 19:48:23.162503+00:00,"{""currentPrice"": 0, ""priceIndex"": 17, ""secs_since_round_starts"": 34}",True,0.05,False,0.0,10.0,30.0,0,17,34,2.0,1,0,0,0,1,1,Male,22.0,high-school graduate,7,Other Management,0.0,0.0,0.0,Monthly,Monthly,Cryptocurrencies,Yes,34
191,l92bojqx,mv9ewgi2,4,Trade_ends,2021-11-12 19:48:32.406854+00:00,"{""currentPrice"": 30, ""priceIndex"": 22, ""secs_since_round_starts"": 47}",False,0.02,False,30.0,10.0,30.0,30,22,47,2.0,0,1,0,0,1,0,Female,45.0,undergraduate: 4th year,8,Other,1.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
192,77ps1c78,mv9ewgi2,2,Trade_ends,2021-11-12 19:48:55.835229+00:00,"{""currentPrice"": 43, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,43.0,10.0,30.0,43,30,60,2.0,0,0,1,0,1,0,Male,39.0,undergraduate: 4th year,4,Other Management,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,60
193,vilzxcqv,mv9ewgi2,4,Trade_ends,2021-11-12 19:48:58.839679+00:00,"{""currentPrice"": 23, ""priceIndex"": 13, ""secs_since_round_starts"": 27}",True,0.02,False,23.0,10.0,30.0,23,13,27,2.0,0,1,0,0,1,1,Male,22.0,high-school graduate,7,Other Management,0.0,0.0,0.0,Monthly,Monthly,Cryptocurrencies,Yes,1000
194,l92bojqx,mv9ewgi2,5,Trade_ends,2021-11-12 19:49:02.734471+00:00,"{""currentPrice"": 24, ""priceIndex"": 11, ""secs_since_round_starts"": 25}",False,0.05,False,24.0,10.0,30.0,24,11,25,2.0,0,1,0,0,1,0,Female,45.0,undergraduate: 4th year,8,Other,1.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
195,67v8bxph,mv9ewgi2,5,Trade_ends,2021-11-12 19:49:03.420199+00:00,"{""currentPrice"": 37, ""priceIndex"": 25, ""secs_since_round_starts"": 52}",True,0.05,False,37.0,10.0,30.0,37,25,52,2.0,0,1,0,0,1,1,Female,30.0,master,6,Other,0.0,1.0,0.0,Less than once a month,Weekly,"Derivatives (Options, Futures)",No,1000
196,77ps1c78,mv9ewgi2,3,Trade_ends,2021-11-12 19:49:10.472193+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.05,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Male,39.0,undergraduate: 4th year,4,Other Management,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,6
197,vilzxcqv,mv9ewgi2,5,Trade_ends,2021-11-12 19:49:14.126780+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.05,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Male,22.0,high-school graduate,7,Other Management,0.0,0.0,0.0,Monthly,Monthly,Cryptocurrencies,Yes,4
198,l92bojqx,mv9ewgi2,6,Trade_ends,2021-11-12 19:49:25.405251+00:00,"{""currentPrice"": 17, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",True,0.05,False,17.0,10.0,30.0,17,7,17,2.0,0,1,0,0,1,0,Female,45.0,undergraduate: 4th year,8,Other,1.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
199,vilzxcqv,mv9ewgi2,6,Trade_ends,2021-11-12 19:49:37.384605+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",False,0.05,False,18.0,10.0,30.0,18,7,17,2.0,0,1,0,0,1,1,Male,22.0,high-school graduate,7,Other Management,0.0,0.0,0.0,Monthly,Monthly,Cryptocurrencies,Yes,1000
200,l92bojqx,mv9ewgi2,7,Trade_ends,2021-11-12 19:50:01.359697+00:00,"{""currentPrice"": 0, ""priceIndex"": 15, ""secs_since_round_starts"": 30}",True,0.02,False,0.0,10.0,30.0,0,15,30,2.0,1,0,0,0,1,0,Female,45.0,undergraduate: 4th year,8,Other,1.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,30
201,67v8bxph,mv9ewgi2,6,Trade_ends,2021-11-12 19:50:02.023546+00:00,"{""currentPrice"": 0, ""priceIndex"": 27, ""secs_since_round_starts"": 54}",False,0.05,False,0.0,10.0,30.0,0,27,54,2.0,1,0,0,0,1,1,Female,30.0,master,6,Other,0.0,1.0,0.0,Less than once a month,Weekly,"Derivatives (Options, Futures)",No,54
202,77ps1c78,mv9ewgi2,4,Trade_ends,2021-11-12 19:50:23.540773+00:00,"{""currentPrice"": 42, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,42.0,10.0,30.0,42,30,60,2.0,0,0,1,0,1,0,Male,39.0,undergraduate: 4th year,4,Other Management,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,60
203,67v8bxph,mv9ewgi2,7,Trade_ends,2021-11-12 19:50:24.346481+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",False,0.02,False,0.0,10.0,30.0,0,8,16,2.0,1,0,0,0,1,1,Female,30.0,master,6,Other,0.0,1.0,0.0,Less than once a month,Weekly,"Derivatives (Options, Futures)",No,16
204,vilzxcqv,mv9ewgi2,7,Trade_ends,2021-11-12 19:50:27.915862+00:00,"{""currentPrice"": 32, ""priceIndex"": 22, ""secs_since_round_starts"": 46}",False,0.02,False,32.0,10.0,30.0,32,22,46,2.0,0,1,0,0,1,1,Male,22.0,high-school graduate,7,Other Management,0.0,0.0,0.0,Monthly,Monthly,Cryptocurrencies,Yes,1000
205,67v8bxph,mv9ewgi2,8,Trade_ends,2021-11-12 19:50:35.463757+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.05,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,1,Female,30.0,master,6,Other,0.0,1.0,0.0,Less than once a month,Weekly,"Derivatives (Options, Futures)",No,6
206,l92bojqx,mv9ewgi2,8,Trade_ends,2021-11-12 19:50:35.753963+00:00,"{""currentPrice"": 25, ""priceIndex"": 12, ""secs_since_round_starts"": 27}",True,0.05,False,25.0,10.0,30.0,25,12,27,2.0,0,1,0,0,1,0,Female,45.0,undergraduate: 4th year,8,Other,1.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
207,l92bojqx,mv9ewgi2,9,Trade_ends,2021-11-12 19:50:45.444721+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Female,45.0,undergraduate: 4th year,8,Other,1.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,4
208,xlappzyl,mv9ewgi2,2,Trade_ends,2021-11-12 19:50:49.711383+00:00,"{""currentPrice"": 23, ""priceIndex"": 14, ""secs_since_round_starts"": 34}",True,0.02,False,23.0,10.0,30.0,23,14,34,2.0,0,1,0,2,1,1,Male,54.0,undergraduate: 4th year,7,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
209,67v8bxph,mv9ewgi2,9,Trade_ends,2021-11-12 19:50:50.692063+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",False,0.02,False,12.0,10.0,30.0,12,4,10,2.0,0,1,0,0,1,1,Female,30.0,master,6,Other,0.0,1.0,0.0,Less than once a month,Weekly,"Derivatives (Options, Futures)",No,1000
210,vilzxcqv,mv9ewgi2,8,Trade_ends,2021-11-12 19:50:54.315755+00:00,"{""currentPrice"": 0, ""priceIndex"": 10, ""secs_since_round_starts"": 20}",False,0.05,False,0.0,10.0,30.0,0,10,20,2.0,1,0,0,0,1,1,Male,22.0,high-school graduate,7,Other Management,0.0,0.0,0.0,Monthly,Monthly,Cryptocurrencies,Yes,20
211,xlappzyl,mv9ewgi2,3,Trade_ends,2021-11-12 19:50:59.939623+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",True,0.05,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,1,Male,54.0,undergraduate: 4th year,7,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,2
212,xlappzyl,mv9ewgi2,4,Trade_ends,2021-11-12 19:51:34.658157+00:00,"{""currentPrice"": 22, ""priceIndex"": 12, ""secs_since_round_starts"": 26}",True,0.02,False,22.0,10.0,30.0,22,12,26,2.0,0,1,0,0,1,1,Male,54.0,undergraduate: 4th year,7,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
213,vilzxcqv,mv9ewgi2,9,Trade_ends,2021-11-12 19:51:45.546269+00:00,"{""currentPrice"": 29, ""priceIndex"": 22, ""secs_since_round_starts"": 45}",False,0.02,False,29.0,10.0,30.0,29,22,45,2.0,0,1,0,0,1,1,Male,22.0,high-school graduate,7,Other Management,0.0,0.0,0.0,Monthly,Monthly,Cryptocurrencies,Yes,1000
214,xlappzyl,mv9ewgi2,5,Trade_ends,2021-11-12 19:51:46.393221+00:00,"{""currentPrice"": 11, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",True,0.05,False,11.0,10.0,30.0,11,2,6,2.0,0,1,0,0,1,1,Male,54.0,undergraduate: 4th year,7,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
215,xlappzyl,mv9ewgi2,6,Trade_ends,2021-11-12 19:52:16.010757+00:00,"{""currentPrice"": 23, ""priceIndex"": 11, ""secs_since_round_starts"": 24}",False,0.05,False,23.0,10.0,30.0,23,11,24,2.0,0,1,0,0,1,1,Male,54.0,undergraduate: 4th year,7,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
216,xlappzyl,mv9ewgi2,7,Trade_ends,2021-11-12 19:52:44.697575+00:00,"{""currentPrice"": 21, ""priceIndex"": 10, ""secs_since_round_starts"": 24}",False,0.02,False,21.0,10.0,30.0,21,10,24,2.0,0,1,0,1,1,1,Male,54.0,undergraduate: 4th year,7,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
217,77ps1c78,mv9ewgi2,5,Trade_ends,2021-11-12 19:52:49.277796+00:00,"{""currentPrice"": 41, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.05,False,41.0,10.0,30.0,41,30,60,2.0,0,0,1,0,1,0,Male,39.0,undergraduate: 4th year,4,Other Management,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,60
218,xlappzyl,mv9ewgi2,8,Trade_ends,2021-11-12 19:52:50.687292+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.05,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,1,Male,54.0,undergraduate: 4th year,7,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,2
219,xlappzyl,mv9ewgi2,9,Trade_ends,2021-11-12 19:53:42.472206+00:00,"{""currentPrice"": 25, ""priceIndex"": 19, ""secs_since_round_starts"": 40}",False,0.02,False,25.0,10.0,30.0,25,19,40,2.0,0,1,0,0,1,1,Male,54.0,undergraduate: 4th year,7,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,1000
220,q3vurlx3,mv9ewgi2,2,Trade_ends,2021-11-12 19:53:52.258618+00:00,"{""currentPrice"": 0, ""priceIndex"": 16, ""secs_since_round_starts"": 32}",False,0.02,False,0.0,10.0,30.0,0,16,32,2.0,1,0,0,0,1,0,Male,46.0,high-school graduate,7,Other,0.0,1.0,0.0,Monthly,Multiple times a day,Stocks,No,32
221,77ps1c78,mv9ewgi2,6,Trade_ends,2021-11-12 19:53:58.591087+00:00,"{""currentPrice"": 37, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.05,False,37.0,10.0,30.0,37,30,60,2.0,0,0,1,0,1,0,Male,39.0,undergraduate: 4th year,4,Other Management,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,60
222,q3vurlx3,mv9ewgi2,3,Trade_ends,2021-11-12 19:54:06.648321+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.05,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,0,Male,46.0,high-school graduate,7,Other,0.0,1.0,0.0,Monthly,Multiple times a day,Stocks,No,2
223,h21qjvfo,mv9ewgi2,2,Trade_ends,2021-11-12 19:54:27.073757+00:00,"{""currentPrice"": 19, ""priceIndex"": 7, ""secs_since_round_starts"": 18}",True,0.02,False,19.0,10.0,30.0,19,7,18,2.0,0,1,0,0,1,1,Female,22.0,master,2,Other Management,0.0,1.0,1.0,Monthly,Monthly,Stocks,No,1000
