,owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,current_price,priceIndex,secs_since_round_starts,subsession.tick_frequency,exit_crash,exit_sell,exit_hodl,mindchanges,exit_correct,player.gender,player.age,player.education,FinScore,player.study_major,player.course_financial,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,censoring
319,tjf8qe9c,9pqvaeel,7,Trade_ends,2021-11-10 01:19:17.115787+00:00,"{""currentPrice"": 0, ""priceIndex"": 20, ""secs_since_round_starts"": 60}",True,0.03,False,0,20,60,3.0,1,0,0,0,1,Male,31.0,undergraduate: 4th year,7,Other Management,1.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,60
320,tjf8qe9c,9pqvaeel,8,Trade_ends,2021-11-10 01:19:30.976838+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.06,False,0,3,6,2.0,1,0,0,0,1,Male,31.0,undergraduate: 4th year,7,Other Management,1.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,6
321,6pzupwsq,9pqvaeel,5,Trade_ends,2021-11-10 01:19:36.693054+00:00,"{""currentPrice"": 13, ""priceIndex"": 5, ""secs_since_round_starts"": 17}",False,0.06,False,13,5,17,3.0,0,1,0,0,1,Female,22.0,master,5,Other,0.0,0.0,1.0,Monthly,Weekly,Stocks,Do not know,1000
322,u3x2gfh3,9pqvaeel,2,Trade_ends,2021-11-10 01:19:54.637040+00:00,"{""currentPrice"": 18, ""priceIndex"": 8, ""secs_since_round_starts"": 19}",True,0.03,False,18,8,19,2.0,0,1,0,0,1,Male,38.0,master,4,Other,0.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,No,1000
323,tjf8qe9c,9pqvaeel,9,Trade_ends,2021-11-10 01:20:05.427209+00:00,"{""currentPrice"": 18, ""priceIndex"": 9, ""secs_since_round_starts"": 29}",True,0.06,False,18,9,29,3.0,0,1,0,0,1,Male,31.0,undergraduate: 4th year,7,Other Management,1.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,1000
324,ulb2i9pu,9pqvaeel,2,Trade_ends,2021-11-10 01:20:11.347339+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 24}",True,0.03,False,0,12,24,2.0,1,0,0,0,1,Male,32.0,master,7,Other Management,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,No,24
325,u3x2gfh3,9pqvaeel,3,Trade_ends,2021-11-10 01:20:22.421543+00:00,"{""currentPrice"": 16, ""priceIndex"": 6, ""secs_since_round_starts"": 20}",True,0.03,False,16,6,20,3.0,0,1,0,0,1,Male,38.0,master,4,Other,0.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,No,1000
326,ulb2i9pu,9pqvaeel,3,Trade_ends,2021-11-10 01:20:32.912005+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 15}",True,0.03,False,15,4,15,3.0,0,1,0,0,1,Male,32.0,master,7,Other Management,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,No,1000
327,u3x2gfh3,9pqvaeel,4,Trade_ends,2021-11-10 01:20:37.256008+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",True,0.06,False,0,5,10,2.0,1,0,0,0,1,Male,38.0,master,4,Other,0.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,No,10
328,6pzupwsq,9pqvaeel,6,Trade_ends,2021-11-10 01:20:38.974892+00:00,"{""currentPrice"": 23, ""priceIndex"": 17, ""secs_since_round_starts"": 58}",True,0.03,False,23,17,58,2.0,0,1,0,2,1,Female,22.0,master,5,Other,0.0,0.0,1.0,Monthly,Weekly,Stocks,Do not know,1000
329,u3x2gfh3,9pqvaeel,5,Trade_ends,2021-11-10 01:20:54.257132+00:00,"{""currentPrice"": 14, ""priceIndex"": 2, ""secs_since_round_starts"": 8}",True,0.06,False,14,2,8,3.0,0,1,0,0,1,Male,38.0,master,4,Other,0.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,No,1000
330,ulb2i9pu,9pqvaeel,4,Trade_ends,2021-11-10 01:21:05.392721+00:00,"{""currentPrice"": 20, ""priceIndex"": 12, ""secs_since_round_starts"": 27}",True,0.06,False,20,12,27,2.0,0,1,0,0,1,Male,32.0,master,7,Other Management,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,No,1000
331,6pzupwsq,9pqvaeel,7,Trade_ends,2021-11-10 01:21:13.171195+00:00,"{""currentPrice"": 19, ""priceIndex"": 9, ""secs_since_round_starts"": 30}",True,0.03,False,19,9,30,3.0,0,1,0,0,1,Female,22.0,master,5,Other,0.0,0.0,1.0,Monthly,Weekly,Stocks,Do not know,1000
332,ulb2i9pu,9pqvaeel,5,Trade_ends,2021-11-10 01:21:16.413838+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",True,0.06,False,0,2,6,3.0,1,0,0,0,1,Male,32.0,master,7,Other Management,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,No,6
333,6pzupwsq,9pqvaeel,8,Trade_ends,2021-11-10 01:21:21.041819+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.06,False,0,2,4,2.0,1,0,0,0,1,Female,22.0,master,5,Other,0.0,0.0,1.0,Monthly,Weekly,Stocks,Do not know,4
334,u3x2gfh3,9pqvaeel,6,Trade_ends,2021-11-10 01:21:22.511799+00:00,"{""currentPrice"": 18, ""priceIndex"": 9, ""secs_since_round_starts"": 24}",False,0.03,False,18,9,24,2.0,0,1,0,1,1,Male,38.0,master,4,Other,0.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,No,1000
335,ulb2i9pu,9pqvaeel,6,Trade_ends,2021-11-10 01:21:24.417412+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.03,False,0,1,2,2.0,1,0,0,0,1,Male,32.0,master,7,Other Management,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,No,2
336,ulb2i9pu,9pqvaeel,7,Trade_ends,2021-11-10 01:21:33.889959+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 4}",False,0.03,False,10,0,4,3.0,0,1,0,0,1,Male,32.0,master,7,Other Management,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,No,1000
337,u3x2gfh3,9pqvaeel,7,Trade_ends,2021-11-10 01:21:47.889183+00:00,"{""currentPrice"": 17, ""priceIndex"": 6, ""secs_since_round_starts"": 20}",False,0.03,False,17,6,20,3.0,0,1,0,0,1,Male,38.0,master,4,Other,0.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,No,1000
338,6pzupwsq,9pqvaeel,9,Trade_ends,2021-11-10 01:21:51.964471+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 24}",True,0.06,False,0,8,24,3.0,1,0,0,0,1,Female,22.0,master,5,Other,0.0,0.0,1.0,Monthly,Weekly,Stocks,Do not know,24
339,ulb2i9pu,9pqvaeel,8,Trade_ends,2021-11-10 01:21:52.223517+00:00,"{""currentPrice"": 13, ""priceIndex"": 5, ""secs_since_round_starts"": 14}",False,0.06,False,13,5,14,2.0,0,1,0,1,1,Male,32.0,master,7,Other Management,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,No,1000
340,u3x2gfh3,9pqvaeel,8,Trade_ends,2021-11-10 01:22:02.831286+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.06,False,0,5,10,2.0,1,0,0,0,1,Male,38.0,master,4,Other,0.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,No,10
341,ulb2i9pu,9pqvaeel,9,Trade_ends,2021-11-10 01:22:10.559971+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",False,0.06,False,14,4,14,3.0,0,1,0,0,1,Male,32.0,master,7,Other Management,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,No,1000
342,u3x2gfh3,9pqvaeel,9,Trade_ends,2021-11-10 01:22:26.293747+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 16}",False,0.06,False,16,4,16,3.0,0,1,0,0,1,Male,38.0,master,4,Other,0.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,No,1000
343,2ynx51q8,9pqvaeel,2,Trade_ends,2021-11-10 01:22:33.729258+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",True,0.03,False,0,4,8,2.0,1,0,0,0,1,Female,22.0,undergraduate: 3d year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,8
344,2ynx51q8,9pqvaeel,3,Trade_ends,2021-11-10 01:23:27.836344+00:00,"{""currentPrice"": 15, ""priceIndex"": 3, ""secs_since_round_starts"": 30}",True,0.03,False,15,3,30,3.0,0,1,0,1,1,Female,22.0,undergraduate: 3d year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
345,2ynx51q8,9pqvaeel,4,Trade_ends,2021-11-10 01:23:53.665893+00:00,"{""currentPrice"": 13, ""priceIndex"": 3, ""secs_since_round_starts"": 14}",True,0.06,False,13,3,14,2.0,0,1,0,0,1,Female,22.0,undergraduate: 3d year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
346,2ynx51q8,9pqvaeel,5,Trade_ends,2021-11-10 01:24:18.288274+00:00,"{""currentPrice"": 13, ""priceIndex"": 4, ""secs_since_round_starts"": 17}",True,0.06,False,13,4,17,3.0,0,1,0,0,1,Female,22.0,undergraduate: 3d year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
347,2ynx51q8,9pqvaeel,6,Trade_ends,2021-11-10 01:24:37.921153+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",False,0.03,False,16,4,11,2.0,0,1,0,0,1,Female,22.0,undergraduate: 3d year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
348,cky89lzz,9pqvaeel,2,Trade_ends,2021-11-10 01:24:39.659375+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",False,0.03,False,0,6,12,2.0,1,0,0,0,1,Female,22.0,undergraduate: 4th year,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,12
349,cky89lzz,9pqvaeel,3,Trade_ends,2021-11-10 01:25:04.509437+00:00,"{""currentPrice"": 16, ""priceIndex"": 5, ""secs_since_round_starts"": 17}",False,0.03,False,16,5,17,3.0,0,1,0,0,1,Female,22.0,undergraduate: 4th year,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
350,cky89lzz,9pqvaeel,4,Trade_ends,2021-11-10 01:25:11.020094+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.06,False,0,1,2,2.0,1,0,0,0,1,Female,22.0,undergraduate: 4th year,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,2
351,2ynx51q8,9pqvaeel,7,Trade_ends,2021-11-10 01:25:13.569159+00:00,"{""currentPrice"": 15, ""priceIndex"": 9, ""secs_since_round_starts"": 29}",False,0.03,False,15,9,29,3.0,0,1,0,0,1,Female,22.0,undergraduate: 3d year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
352,b0z4981u,9pqvaeel,2,Trade_ends,2021-11-10 01:25:31.791131+00:00,"{""currentPrice"": 13, ""priceIndex"": 5, ""secs_since_round_starts"": 12}",False,0.03,False,13,5,12,2.0,0,1,0,0,1,Male,37.0,master,7,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Stocks,No,1000
353,cky89lzz,9pqvaeel,5,Trade_ends,2021-11-10 01:25:31.852033+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",False,0.06,False,15,4,14,3.0,0,1,0,0,1,Female,22.0,undergraduate: 4th year,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
354,2ynx51q8,9pqvaeel,8,Trade_ends,2021-11-10 01:25:36.392444+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",False,0.06,False,18,7,17,2.0,0,1,0,0,1,Female,22.0,undergraduate: 3d year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
355,b0z4981u,9pqvaeel,3,Trade_ends,2021-11-10 01:25:54.355447+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 17}",False,0.03,False,15,5,17,3.0,0,1,0,0,1,Male,37.0,master,7,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Stocks,No,1000
356,cky89lzz,9pqvaeel,6,Trade_ends,2021-11-10 01:26:00.089023+00:00,"{""currentPrice"": 17, ""priceIndex"": 8, ""secs_since_round_starts"": 23}",True,0.03,False,17,8,23,2.0,0,1,0,0,1,Female,22.0,undergraduate: 4th year,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
357,2ynx51q8,9pqvaeel,9,Trade_ends,2021-11-10 01:26:05.452825+00:00,"{""currentPrice"": 21, ""priceIndex"": 7, ""secs_since_round_starts"": 23}",False,0.06,False,21,7,23,3.0,0,1,0,0,1,Female,22.0,undergraduate: 3d year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
358,b0z4981u,9pqvaeel,4,Trade_ends,2021-11-10 01:26:26.632943+00:00,"{""currentPrice"": 0, ""priceIndex"": 11, ""secs_since_round_starts"": 24}",False,0.06,False,0,11,24,2.0,1,0,0,1,1,Male,37.0,master,7,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Stocks,No,24
359,cky89lzz,9pqvaeel,7,Trade_ends,2021-11-10 01:26:27.297641+00:00,"{""currentPrice"": 14, ""priceIndex"": 6, ""secs_since_round_starts"": 21}",True,0.03,False,14,6,21,3.0,0,1,0,0,1,Female,22.0,undergraduate: 4th year,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
360,hyvib9md,9pqvaeel,2,Trade_ends,2021-11-10 01:26:37.436326+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",True,0.03,False,0,8,16,2.0,1,0,0,0,1,Male,19.0,undergraduate: 1st year,5,Other,1.0,0.0,1.0,Monthly,Weekly,Cryptocurrencies,No,16
361,cky89lzz,9pqvaeel,8,Trade_ends,2021-11-10 01:26:44.111417+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",True,0.06,False,0,6,12,2.0,1,0,0,0,1,Female,22.0,undergraduate: 4th year,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,12
362,b0z4981u,9pqvaeel,5,Trade_ends,2021-11-10 01:26:45.177533+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 11}",False,0.06,False,14,3,11,3.0,0,1,0,0,1,Male,37.0,master,7,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Stocks,No,1000
363,cky89lzz,9pqvaeel,9,Trade_ends,2021-11-10 01:26:56.770037+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",True,0.06,False,0,2,6,3.0,1,0,0,0,1,Female,22.0,undergraduate: 4th year,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,6
364,hyvib9md,9pqvaeel,3,Trade_ends,2021-11-10 01:27:10.152710+00:00,"{""currentPrice"": 17, ""priceIndex"": 6, ""secs_since_round_starts"": 24}",True,0.03,False,17,6,24,3.0,0,1,0,1,1,Male,19.0,undergraduate: 1st year,5,Other,1.0,0.0,1.0,Monthly,Weekly,Cryptocurrencies,No,1000
365,b0z4981u,9pqvaeel,6,Trade_ends,2021-11-10 01:27:10.513169+00:00,"{""currentPrice"": 17, ""priceIndex"": 9, ""secs_since_round_starts"": 20}",True,0.03,False,17,9,20,2.0,0,1,0,0,1,Male,37.0,master,7,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Stocks,No,1000
366,hyvib9md,9pqvaeel,4,Trade_ends,2021-11-10 01:27:32.916752+00:00,"{""currentPrice"": 19, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",True,0.06,False,19,7,17,2.0,0,1,0,0,1,Male,19.0,undergraduate: 1st year,5,Other,1.0,0.0,1.0,Monthly,Weekly,Cryptocurrencies,No,1000
367,b0z4981u,9pqvaeel,7,Trade_ends,2021-11-10 01:27:39.857285+00:00,"{""currentPrice"": 14, ""priceIndex"": 6, ""secs_since_round_starts"": 22}",True,0.03,False,14,6,22,3.0,0,1,0,0,1,Male,37.0,master,7,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Stocks,No,1000
368,b0z4981u,9pqvaeel,8,Trade_ends,2021-11-10 01:27:54.953503+00:00,"{""currentPrice"": 13, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",True,0.06,False,13,3,8,2.0,0,1,0,0,1,Male,37.0,master,7,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Stocks,No,1000
369,b0z4981u,9pqvaeel,9,Trade_ends,2021-11-10 01:28:18.180735+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 18}",True,0.06,False,0,6,18,3.0,1,0,0,0,1,Male,37.0,master,7,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Stocks,No,18
370,hyvib9md,9pqvaeel,5,Trade_ends,2021-11-10 01:29:02.029320+00:00,"{""currentPrice"": 15, ""priceIndex"": 7, ""secs_since_round_starts"": 23}",True,0.06,False,15,7,23,3.0,0,1,0,0,1,Male,19.0,undergraduate: 1st year,5,Other,1.0,0.0,1.0,Monthly,Weekly,Cryptocurrencies,No,1000
371,o0eo199t,9pqvaeel,2,Trade_ends,2021-11-10 01:29:30.626834+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",False,0.03,False,12,2,7,2.0,0,1,0,0,1,Male,27.0,master,11,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
372,hyvib9md,9pqvaeel,6,Trade_ends,2021-11-10 01:29:34.262365+00:00,"{""currentPrice"": 24, ""priceIndex"": 12, ""secs_since_round_starts"": 26}",False,0.03,False,24,12,26,2.0,0,1,0,0,1,Male,19.0,undergraduate: 1st year,5,Other,1.0,0.0,1.0,Monthly,Weekly,Cryptocurrencies,No,1000
373,o0eo199t,9pqvaeel,3,Trade_ends,2021-11-10 01:29:44.311743+00:00,"{""currentPrice"": 11, ""priceIndex"": 2, ""secs_since_round_starts"": 8}",False,0.03,False,11,2,8,3.0,0,1,0,0,1,Male,27.0,master,11,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
374,o0eo199t,9pqvaeel,4,Trade_ends,2021-11-10 01:29:58.878094+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",False,0.06,False,12,4,10,2.0,0,1,0,0,1,Male,27.0,master,11,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
375,hyvib9md,9pqvaeel,7,Trade_ends,2021-11-10 01:30:07.530072+00:00,"{""currentPrice"": 22, ""priceIndex"": 9, ""secs_since_round_starts"": 28}",False,0.03,False,22,9,28,3.0,0,1,0,0,1,Male,19.0,undergraduate: 1st year,5,Other,1.0,0.0,1.0,Monthly,Weekly,Cryptocurrencies,No,1000
376,hyvib9md,9pqvaeel,8,Trade_ends,2021-11-10 01:30:25.888823+00:00,"{""currentPrice"": 14, ""priceIndex"": 5, ""secs_since_round_starts"": 12}",False,0.06,False,14,5,12,2.0,0,1,0,0,1,Male,19.0,undergraduate: 1st year,5,Other,1.0,0.0,1.0,Monthly,Weekly,Cryptocurrencies,No,1000
377,hyvib9md,9pqvaeel,9,Trade_ends,2021-11-10 01:30:45.908586+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",False,0.06,False,0,5,15,3.0,1,0,0,0,1,Male,19.0,undergraduate: 1st year,5,Other,1.0,0.0,1.0,Monthly,Weekly,Cryptocurrencies,No,15
378,o0eo199t,9pqvaeel,5,Trade_ends,2021-11-10 01:31:09.092767+00:00,"{""currentPrice"": 12, ""priceIndex"": 3, ""secs_since_round_starts"": 11}",False,0.06,False,12,3,11,3.0,0,1,0,0,1,Male,27.0,master,11,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
379,o0eo199t,9pqvaeel,6,Trade_ends,2021-11-10 01:31:22.309379+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 9}",True,0.03,False,12,4,9,2.0,0,1,0,0,1,Male,27.0,master,11,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
380,o0eo199t,9pqvaeel,7,Trade_ends,2021-11-10 01:31:31.889219+00:00,"{""currentPrice"": 12, ""priceIndex"": 1, ""secs_since_round_starts"": 5}",True,0.03,False,12,1,5,3.0,0,1,0,0,1,Male,27.0,master,11,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
381,o0eo199t,9pqvaeel,8,Trade_ends,2021-11-10 01:31:42.595535+00:00,"{""currentPrice"": 13, ""priceIndex"": 3, ""secs_since_round_starts"": 7}",True,0.06,False,13,3,7,2.0,0,1,0,0,1,Male,27.0,master,11,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
382,o0eo199t,9pqvaeel,9,Trade_ends,2021-11-10 01:31:56.736254+00:00,"{""currentPrice"": 12, ""priceIndex"": 3, ""secs_since_round_starts"": 11}",True,0.06,False,12,3,11,3.0,0,1,0,0,1,Male,27.0,master,11,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
383,6qe4xl2o,9pqvaeel,2,Trade_ends,2021-11-10 01:32:03.544717+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 24}",True,0.03,False,0,12,24,2.0,1,0,0,0,1,Male,31.0,undergraduate: 2nd year,8,Other,1.0,1.0,1.0,Multiple times a day,Multiple times a day,Stocks,Yes,24
384,6qe4xl2o,9pqvaeel,3,Trade_ends,2021-11-10 01:32:32.431982+00:00,"{""currentPrice"": 19, ""priceIndex"": 7, ""secs_since_round_starts"": 24}",True,0.03,False,19,7,24,3.0,0,1,0,0,1,Male,31.0,undergraduate: 2nd year,8,Other,1.0,1.0,1.0,Multiple times a day,Multiple times a day,Stocks,Yes,1000
385,6qe4xl2o,9pqvaeel,4,Trade_ends,2021-11-10 01:32:37.925627+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",True,0.06,False,0,1,2,2.0,1,0,0,0,1,Male,31.0,undergraduate: 2nd year,8,Other,1.0,1.0,1.0,Multiple times a day,Multiple times a day,Stocks,Yes,2
386,6qe4xl2o,9pqvaeel,5,Trade_ends,2021-11-10 01:32:51.582238+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",True,0.06,False,0,3,9,3.0,1,0,0,0,1,Male,31.0,undergraduate: 2nd year,8,Other,1.0,1.0,1.0,Multiple times a day,Multiple times a day,Stocks,Yes,9
387,6qe4xl2o,9pqvaeel,6,Trade_ends,2021-11-10 01:33:03.446641+00:00,"{""currentPrice"": 13, ""priceIndex"": 3, ""secs_since_round_starts"": 7}",False,0.03,False,13,3,7,2.0,0,1,0,0,1,Male,31.0,undergraduate: 2nd year,8,Other,1.0,1.0,1.0,Multiple times a day,Multiple times a day,Stocks,Yes,1000
388,6qe4xl2o,9pqvaeel,7,Trade_ends,2021-11-10 01:33:12.789421+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",False,0.03,False,0,2,6,3.0,1,0,0,0,1,Male,31.0,undergraduate: 2nd year,8,Other,1.0,1.0,1.0,Multiple times a day,Multiple times a day,Stocks,Yes,6
389,6qe4xl2o,9pqvaeel,8,Trade_ends,2021-11-10 01:33:21.831943+00:00,"{""currentPrice"": 12, ""priceIndex"": 1, ""secs_since_round_starts"": 4}",False,0.06,False,12,1,4,2.0,0,1,0,0,1,Male,31.0,undergraduate: 2nd year,8,Other,1.0,1.0,1.0,Multiple times a day,Multiple times a day,Stocks,Yes,1000
390,u1a2eufs,9pqvaeel,2,Trade_ends,2021-11-10 01:33:28.877538+00:00,"{""currentPrice"": 41, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",True,0.03,False,41,25,50,2.0,0,1,1,0,2,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,50
391,6qe4xl2o,9pqvaeel,9,Trade_ends,2021-11-10 01:33:32.205193+00:00,"{""currentPrice"": 10, ""priceIndex"": 1, ""secs_since_round_starts"": 6}",False,0.06,False,10,1,6,3.0,0,1,0,0,1,Male,31.0,undergraduate: 2nd year,8,Other,1.0,1.0,1.0,Multiple times a day,Multiple times a day,Stocks,Yes,1000
392,csvp6fav,9pqvaeel,2,Trade_ends,2021-11-10 01:34:31.686093+00:00,"{""currentPrice"": 36, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",False,0.03,False,36,25,50,2.0,0,0,1,0,1,Male,27.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,50
393,u1a2eufs,9pqvaeel,3,Trade_ends,2021-11-10 01:34:49.577463+00:00,"{""currentPrice"": 0, ""priceIndex"": 24, ""secs_since_round_starts"": 72}",True,0.03,False,0,24,72,3.0,1,0,0,0,1,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,72
394,csvp6fav,9pqvaeel,3,Trade_ends,2021-11-10 01:35:22.841539+00:00,"{""currentPrice"": 0, ""priceIndex"": 15, ""secs_since_round_starts"": 45}",False,0.03,False,0,15,45,3.0,1,0,0,0,1,Male,27.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,45
395,i9d4uc20,9pqvaeel,2,Trade_ends,2021-11-10 01:35:40.417609+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 24}",True,0.03,False,0,12,24,2.0,1,0,0,0,1,Male,24.0,master,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,24
396,u1a2eufs,9pqvaeel,4,Trade_ends,2021-11-10 01:35:46.774431+00:00,"{""currentPrice"": 38, ""priceIndex"": 23, ""secs_since_round_starts"": 50}",True,0.06,False,38,23,50,2.0,0,1,0,0,1,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,1000
397,m6p3l3k5,9pqvaeel,2,Trade_ends,2021-11-10 01:35:58.642094+00:00,"{""currentPrice"": 14, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",False,0.03,False,14,5,15,2.0,0,1,0,0,1,Male,26.0,undergraduate: 4th year,10,Other,1.0,1.0,1.0,Monthly,Daily,Stocks,Yes,1000
398,csvp6fav,9pqvaeel,4,Trade_ends,2021-11-10 01:36:13.308853+00:00,"{""currentPrice"": 0, ""priceIndex"": 22, ""secs_since_round_starts"": 44}",False,0.06,False,0,22,44,2.0,1,0,0,0,1,Male,27.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,44
