,owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,owner__exit_price,owner__subsession__starting_price,owner__subsession__max_length,current_price,priceIndex,secs_since_round_starts,subsession.tick_frequency,exit_crash,exit_sell,exit_hodl,mindchanges,exit_correct,gamified_first,player.gender,player.age,player.education,FinScore,player.study_major,player.course_financial,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,censoring
316,7zz7ebqm,6jpxnq92,3,Trade_ends,2021-11-11 23:37:23.577395+00:00,"{""currentPrice"": 42, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,42.0,10.0,30.0,42,30,60,2.0,0,0,1,0,1,0,Male,22.0,high-school graduate,4,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,60
317,s3ozcrt0,6jpxnq92,5,Trade_ends,2021-11-11 23:37:23.625777+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",True,0.06,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,1,Male,27.0,master,10,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,2
318,bsr23xxn,6jpxnq92,3,Trade_ends,2021-11-11 23:37:29.166229+00:00,"{""currentPrice"": 26, ""priceIndex"": 14, ""secs_since_round_starts"": 30}",True,0.02,False,26.0,10.0,30.0,26,14,30,2.0,0,1,0,0,1,1,Male,32.0,high-school graduate,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,Yes,1000
319,gymjzccv,6jpxnq92,3,Trade_ends,2021-11-11 23:37:33.909049+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",True,0.02,False,15.0,10.0,30.0,15,4,10,2.0,0,1,0,0,1,1,Male,22.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Weekly,Daily,Cryptocurrencies,No,1000
320,7zz7ebqm,6jpxnq92,4,Trade_ends,2021-11-11 23:37:38.623808+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.06,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,4,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,4
321,nh3rhav5,6jpxnq92,3,Trade_ends,2021-11-11 23:37:44.349821+00:00,"{""currentPrice"": 19, ""priceIndex"": 9, ""secs_since_round_starts"": 24}",True,0.02,False,19.0,10.0,30.0,19,9,24,2.0,0,1,0,1,1,1,Female,21.0,high-school graduate,8,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
322,4dju7zjg,6jpxnq92,2,Trade_ends,2021-11-11 23:37:44.985914+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",False,0.02,False,15.0,10.0,30.0,15,4,11,2.0,0,1,0,0,1,0,Male,21.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
323,s3ozcrt0,6jpxnq92,6,Trade_ends,2021-11-11 23:37:50.248621+00:00,"{""currentPrice"": 21, ""priceIndex"": 9, ""secs_since_round_starts"": 20}",False,0.02,False,21.0,10.0,30.0,21,9,20,2.0,0,1,0,0,1,1,Male,27.0,master,10,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,1000
324,7zz7ebqm,6jpxnq92,5,Trade_ends,2021-11-11 23:37:55.681631+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",False,0.06,False,12.0,10.0,30.0,12,2,7,2.0,0,1,0,0,1,0,Male,22.0,high-school graduate,4,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
325,nh3rhav5,6jpxnq92,4,Trade_ends,2021-11-11 23:37:57.020000+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.06,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Female,21.0,high-school graduate,8,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,4
326,gymjzccv,6jpxnq92,4,Trade_ends,2021-11-11 23:37:58.573897+00:00,"{""currentPrice"": 17, ""priceIndex"": 8, ""secs_since_round_starts"": 18}",True,0.06,False,17.0,10.0,30.0,17,8,18,2.0,0,1,0,0,1,1,Male,22.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Weekly,Daily,Cryptocurrencies,No,1000
327,bsr23xxn,6jpxnq92,4,Trade_ends,2021-11-11 23:37:58.735320+00:00,"{""currentPrice"": 0, ""priceIndex"": 10, ""secs_since_round_starts"": 20}",True,0.06,False,0.0,10.0,30.0,0,10,20,2.0,1,0,0,0,1,1,Male,32.0,high-school graduate,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,Yes,20
328,ytzyo1bg,6jpxnq92,2,Trade_ends,2021-11-11 23:38:00.428531+00:00,"{""currentPrice"": 17, ""priceIndex"": 9, ""secs_since_round_starts"": 21}",False,0.02,False,17.0,10.0,30.0,17,9,21,2.0,0,1,0,0,1,0,Male,22.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,1000
329,3r4blq1l,6jpxnq92,3,Trade_ends,2021-11-11 23:38:04.934085+00:00,"{""currentPrice"": 25, ""priceIndex"": 15, ""secs_since_round_starts"": 32}",False,0.02,False,25.0,10.0,30.0,25,15,32,2.0,0,1,0,0,1,0,Male,20.0,undergraduate: 1st year,5,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Yes,1000
330,nh3rhav5,6jpxnq92,5,Trade_ends,2021-11-11 23:38:09.626650+00:00,"{""currentPrice"": 12, ""priceIndex"": 1, ""secs_since_round_starts"": 5}",True,0.06,False,12.0,10.0,30.0,12,1,5,2.0,0,1,0,0,1,1,Female,21.0,high-school graduate,8,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
331,k9ihs88l,6jpxnq92,2,Trade_ends,2021-11-11 23:38:11.141693+00:00,"{""currentPrice"": 12, ""priceIndex"": 1, ""secs_since_round_starts"": 8}",False,0.02,False,12.0,10.0,30.0,12,1,8,2.0,0,1,0,0,1,0,Female,21.0,undergraduate: 4th year,6,Finance,1.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,Yes,1000
332,4dju7zjg,6jpxnq92,3,Trade_ends,2021-11-11 23:38:12.405559+00:00,"{""currentPrice"": 17, ""priceIndex"": 10, ""secs_since_round_starts"": 22}",False,0.02,False,17.0,10.0,30.0,17,10,22,2.0,0,1,0,0,1,0,Male,21.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
333,jtawsxk5,6jpxnq92,8,Trade_ends,2021-11-11 23:38:16.752242+00:00,"{""currentPrice"": 47, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.06,False,47.0,10.0,30.0,47,30,60,2.0,0,0,1,0,1,0,Male,21.0,undergraduate: 4th year,4,Other,1.0,1.0,1.0,Daily,Daily,"Derivatives (Options, Futures)",Yes,60
334,s3ozcrt0,6jpxnq92,7,Trade_ends,2021-11-11 23:38:20.028307+00:00,"{""currentPrice"": 24, ""priceIndex"": 12, ""secs_since_round_starts"": 26}",False,0.02,False,24.0,10.0,30.0,24,12,26,2.0,0,1,0,0,1,1,Male,27.0,master,10,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,1000
335,k9ihs88l,6jpxnq92,3,Trade_ends,2021-11-11 23:38:23.607328+00:00,"{""currentPrice"": 13, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",False,0.02,False,13.0,10.0,30.0,13,2,6,2.0,0,1,0,0,1,0,Female,21.0,undergraduate: 4th year,6,Finance,1.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,Yes,1000
336,nh3rhav5,6jpxnq92,6,Trade_ends,2021-11-11 23:38:24.177920+00:00,"{""currentPrice"": 15, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",False,0.02,False,15.0,10.0,30.0,15,3,9,2.0,0,1,0,1,1,1,Female,21.0,high-school graduate,8,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
337,ytzyo1bg,6jpxnq92,3,Trade_ends,2021-11-11 23:38:24.620415+00:00,"{""currentPrice"": 17, ""priceIndex"": 8, ""secs_since_round_starts"": 18}",False,0.02,False,17.0,10.0,30.0,17,8,18,2.0,0,1,0,0,1,0,Male,22.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,1000
338,fxlzwifb,6jpxnq92,5,Trade_ends,2021-11-11 23:38:26.712377+00:00,"{""currentPrice"": 0, ""priceIndex"": 28, ""secs_since_round_starts"": 56}",True,0.06,False,0.0,10.0,30.0,0,28,56,2.0,1,0,0,0,1,1,Male,26.0,high-school graduate,5,Other,0.0,1.0,1.0,Daily,Daily,"Derivatives (Options, Futures)",Yes,56
339,ytzyo1bg,6jpxnq92,4,Trade_ends,2021-11-11 23:38:30.886461+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.06,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,0,Male,22.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,2
340,k9ihs88l,6jpxnq92,4,Trade_ends,2021-11-11 23:38:33.815504+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.06,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Female,21.0,undergraduate: 4th year,6,Finance,1.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,Yes,6
341,s3ozcrt0,6jpxnq92,8,Trade_ends,2021-11-11 23:38:36.091243+00:00,"{""currentPrice"": 14, ""priceIndex"": 5, ""secs_since_round_starts"": 12}",False,0.06,False,14.0,10.0,30.0,14,5,12,2.0,0,1,0,0,1,1,Male,27.0,master,10,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,1000
342,gymjzccv,6jpxnq92,5,Trade_ends,2021-11-11 23:38:37.511805+00:00,"{""currentPrice"": 23, ""priceIndex"": 12, ""secs_since_round_starts"": 26}",True,0.06,False,23.0,10.0,30.0,23,12,26,2.0,0,1,0,0,1,1,Male,22.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Weekly,Daily,Cryptocurrencies,No,1000
343,4dju7zjg,6jpxnq92,4,Trade_ends,2021-11-11 23:38:39.068269+00:00,"{""currentPrice"": 22, ""priceIndex"": 10, ""secs_since_round_starts"": 22}",False,0.06,False,22.0,10.0,30.0,22,10,22,2.0,0,1,0,0,1,0,Male,21.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
344,k9ihs88l,6jpxnq92,5,Trade_ends,2021-11-11 23:38:44.186240+00:00,"{""currentPrice"": 11, ""priceIndex"": 1, ""secs_since_round_starts"": 4}",False,0.06,False,11.0,10.0,30.0,11,1,4,2.0,0,1,0,0,1,0,Female,21.0,undergraduate: 4th year,6,Finance,1.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,Yes,1000
345,nh3rhav5,6jpxnq92,7,Trade_ends,2021-11-11 23:38:44.651803+00:00,"{""currentPrice"": 16, ""priceIndex"": 6, ""secs_since_round_starts"": 14}",False,0.02,False,16.0,10.0,30.0,16,6,14,2.0,0,1,0,0,1,1,Female,21.0,high-school graduate,8,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
346,ytzyo1bg,6jpxnq92,5,Trade_ends,2021-11-11 23:38:45.066140+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",False,0.06,False,0.0,10.0,30.0,0,4,8,2.0,1,0,0,0,1,0,Male,22.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,8
347,3r4blq1l,6jpxnq92,4,Trade_ends,2021-11-11 23:38:46.264229+00:00,"{""currentPrice"": 21, ""priceIndex"": 12, ""secs_since_round_starts"": 27}",False,0.06,False,21.0,10.0,30.0,21,12,27,2.0,0,1,0,0,1,0,Male,20.0,undergraduate: 1st year,5,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Yes,1000
348,4dju7zjg,6jpxnq92,5,Trade_ends,2021-11-11 23:38:52.378106+00:00,"{""currentPrice"": 13, ""priceIndex"": 3, ""secs_since_round_starts"": 7}",False,0.06,False,13.0,10.0,30.0,13,3,7,2.0,0,1,0,0,1,0,Male,21.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
349,1wkb4nrv,6jpxnq92,2,Trade_ends,2021-11-11 23:38:54.858169+00:00,"{""currentPrice"": 19, ""priceIndex"": 9, ""secs_since_round_starts"": 22}",True,0.02,False,19.0,10.0,30.0,19,9,22,2.0,0,1,0,1,1,1,Male,22.0,undergraduate: 4th year,6,Economics,1.0,1.0,1.0,Monthly,Weekly,Stocks,Yes,1000
350,s3ozcrt0,6jpxnq92,9,Trade_ends,2021-11-11 23:38:54.964895+00:00,"{""currentPrice"": 14, ""priceIndex"": 6, ""secs_since_round_starts"": 15}",False,0.06,False,14.0,10.0,30.0,14,6,15,2.0,0,1,0,0,1,1,Male,27.0,master,10,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,1000
351,k9ihs88l,6jpxnq92,6,Trade_ends,2021-11-11 23:38:59.655627+00:00,"{""currentPrice"": 12, ""priceIndex"": 1, ""secs_since_round_starts"": 11}",True,0.02,False,12.0,10.0,30.0,12,1,11,2.0,0,1,0,0,1,0,Female,21.0,undergraduate: 4th year,6,Finance,1.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,Yes,1000
352,3r4blq1l,6jpxnq92,5,Trade_ends,2021-11-11 23:39:00.868345+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.06,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Male,20.0,undergraduate: 1st year,5,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Yes,4
353,bsr23xxn,6jpxnq92,5,Trade_ends,2021-11-11 23:39:05.020669+00:00,"{""currentPrice"": 36, ""priceIndex"": 24, ""secs_since_round_starts"": 50}",True,0.06,False,36.0,10.0,30.0,36,24,50,2.0,0,1,0,0,1,1,Male,32.0,high-school graduate,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,Yes,1000
354,7zz7ebqm,6jpxnq92,6,Trade_ends,2021-11-11 23:39:08.578060+00:00,"{""currentPrice"": 42, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,42.0,10.0,30.0,42,30,60,2.0,0,0,1,0,1,0,Male,22.0,high-school graduate,4,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,60
355,nh3rhav5,6jpxnq92,8,Trade_ends,2021-11-11 23:39:08.663962+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 18}",False,0.06,False,18.0,10.0,30.0,18,7,18,2.0,0,1,0,2,1,1,Female,21.0,high-school graduate,8,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
356,gymjzccv,6jpxnq92,6,Trade_ends,2021-11-11 23:39:09.014021+00:00,"{""currentPrice"": 22, ""priceIndex"": 11, ""secs_since_round_starts"": 24}",False,0.02,False,22.0,10.0,30.0,22,11,24,2.0,0,1,0,0,1,1,Male,22.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Weekly,Daily,Cryptocurrencies,No,1000
357,ytzyo1bg,6jpxnq92,6,Trade_ends,2021-11-11 23:39:09.138103+00:00,"{""currentPrice"": 15, ""priceIndex"": 8, ""secs_since_round_starts"": 19}",True,0.02,False,15.0,10.0,30.0,15,8,19,2.0,0,1,0,0,1,0,Male,22.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,1000
358,k9ihs88l,6jpxnq92,7,Trade_ends,2021-11-11 23:39:11.634758+00:00,"{""currentPrice"": 10, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",True,0.02,False,10.0,10.0,30.0,10,2,6,2.0,0,1,0,0,1,0,Female,21.0,undergraduate: 4th year,6,Finance,1.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,Yes,1000
359,4dju7zjg,6jpxnq92,6,Trade_ends,2021-11-11 23:39:13.586670+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",True,0.02,False,0.0,10.0,30.0,0,8,16,2.0,1,0,0,0,1,0,Male,21.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,16
360,k9ihs88l,6jpxnq92,8,Trade_ends,2021-11-11 23:39:23.341356+00:00,"{""currentPrice"": 10, ""priceIndex"": 1, ""secs_since_round_starts"": 5}",True,0.06,False,10.0,10.0,30.0,10,1,5,2.0,0,1,0,0,1,0,Female,21.0,undergraduate: 4th year,6,Finance,1.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,Yes,1000
361,bsr23xxn,6jpxnq92,6,Trade_ends,2021-11-11 23:39:23.812039+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.02,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,1,Male,32.0,high-school graduate,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,Yes,10
362,ytzyo1bg,6jpxnq92,7,Trade_ends,2021-11-11 23:39:24.552702+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",True,0.02,False,15.0,10.0,30.0,15,4,10,2.0,0,1,0,0,1,0,Male,22.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,1000
363,jtawsxk5,6jpxnq92,9,Trade_ends,2021-11-11 23:39:28.536837+00:00,"{""currentPrice"": 38, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.06,False,38.0,10.0,30.0,38,30,60,2.0,0,0,1,0,1,0,Male,21.0,undergraduate: 4th year,4,Other,1.0,1.0,1.0,Daily,Daily,"Derivatives (Options, Futures)",Yes,60
364,1wkb4nrv,6jpxnq92,3,Trade_ends,2021-11-11 23:39:29.167090+00:00,"{""currentPrice"": 25, ""priceIndex"": 13, ""secs_since_round_starts"": 28}",True,0.02,False,25.0,10.0,30.0,25,13,28,2.0,0,1,0,0,1,1,Male,22.0,undergraduate: 4th year,6,Economics,1.0,1.0,1.0,Monthly,Weekly,Stocks,Yes,1000
365,nh3rhav5,6jpxnq92,9,Trade_ends,2021-11-11 23:39:29.836975+00:00,"{""currentPrice"": 17, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",False,0.06,False,17.0,10.0,30.0,17,7,16,2.0,0,1,0,0,1,1,Female,21.0,high-school graduate,8,Finance,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
366,k9ihs88l,6jpxnq92,9,Trade_ends,2021-11-11 23:39:32.126012+00:00,"{""currentPrice"": 11, ""priceIndex"": 1, ""secs_since_round_starts"": 5}",True,0.06,False,11.0,10.0,30.0,11,1,5,2.0,0,1,0,0,1,0,Female,21.0,undergraduate: 4th year,6,Finance,1.0,1.0,1.0,Daily,Weekly,Cryptocurrencies,Yes,1000
367,fxlzwifb,6jpxnq92,6,Trade_ends,2021-11-11 23:39:33.976242+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.02,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,1,Male,26.0,high-school graduate,5,Other,0.0,1.0,1.0,Daily,Daily,"Derivatives (Options, Futures)",Yes,2
368,6nps4jpd,6jpxnq92,2,Trade_ends,2021-11-11 23:39:34.267725+00:00,"{""currentPrice"": 25, ""priceIndex"": 13, ""secs_since_round_starts"": 34}",True,0.02,False,25.0,10.0,30.0,25,13,34,2.0,0,1,0,0,1,1,Female,25.0,undergraduate: 4th year,4,Economics,1.0,0.0,1.0,Monthly,Monthly,Cryptocurrencies,No,1000
369,gymjzccv,6jpxnq92,7,Trade_ends,2021-11-11 23:39:34.501441+00:00,"{""currentPrice"": 0, ""priceIndex"": 10, ""secs_since_round_starts"": 20}",False,0.02,False,0.0,10.0,30.0,0,10,20,2.0,1,0,0,0,1,1,Male,22.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Weekly,Daily,Cryptocurrencies,No,20
370,4dju7zjg,6jpxnq92,7,Trade_ends,2021-11-11 23:39:34.996100+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",True,0.02,False,18.0,10.0,30.0,18,7,16,2.0,0,1,0,0,1,0,Male,21.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
371,qubpuru9,6jpxnq92,2,Trade_ends,2021-11-11 23:39:37.870954+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.02,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,0,Female,18.0,high-school graduate,5,Other Management,1.0,1.0,1.0,Less than once a month,Multiple times a day,Bonds,Yes,10
372,bsr23xxn,6jpxnq92,7,Trade_ends,2021-11-11 23:39:38.789010+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.02,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,1,Male,32.0,high-school graduate,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,Yes,2
373,7zz7ebqm,6jpxnq92,7,Trade_ends,2021-11-11 23:39:42.410488+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.02,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,4,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,6
374,3r4blq1l,6jpxnq92,6,Trade_ends,2021-11-11 23:39:44.249818+00:00,"{""currentPrice"": 17, ""priceIndex"": 9, ""secs_since_round_starts"": 31}",True,0.02,False,17.0,10.0,30.0,17,9,31,2.0,0,1,0,1,1,0,Male,20.0,undergraduate: 1st year,5,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Yes,1000
375,ytzyo1bg,6jpxnq92,8,Trade_ends,2021-11-11 23:39:51.946262+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",True,0.06,False,14.0,10.0,30.0,14,3,8,2.0,0,1,0,0,1,0,Male,22.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,1000
376,0k979egn,6jpxnq92,2,Trade_ends,2021-11-11 23:39:53.180805+00:00,"{""currentPrice"": 0, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",False,0.02,False,0.0,10.0,30.0,0,25,50,2.0,1,0,0,0,1,0,Female,18.0,high-school graduate,4,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,50
377,4dju7zjg,6jpxnq92,8,Trade_ends,2021-11-11 23:39:55.174649+00:00,"{""currentPrice"": 15, ""priceIndex"": 7, ""secs_since_round_starts"": 15}",True,0.06,False,15.0,10.0,30.0,15,7,15,2.0,0,1,0,0,1,0,Male,21.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
378,gymjzccv,6jpxnq92,8,Trade_ends,2021-11-11 23:39:56.820382+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",False,0.06,False,16.0,10.0,30.0,16,7,16,2.0,0,1,0,0,1,1,Male,22.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Weekly,Daily,Cryptocurrencies,No,1000
379,bsr23xxn,6jpxnq92,8,Trade_ends,2021-11-11 23:39:57.400923+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.06,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,1,Male,32.0,high-school graduate,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,Yes,2
380,ytzyo1bg,6jpxnq92,9,Trade_ends,2021-11-11 23:39:57.766637+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",True,0.06,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,0,Male,22.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,2
381,3r4blq1l,6jpxnq92,7,Trade_ends,2021-11-11 23:39:59.797967+00:00,"{""currentPrice"": 12, ""priceIndex"": 1, ""secs_since_round_starts"": 5}",True,0.02,False,12.0,10.0,30.0,12,1,5,2.0,0,1,0,0,1,0,Male,20.0,undergraduate: 1st year,5,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Yes,1000
382,7zz7ebqm,6jpxnq92,8,Trade_ends,2021-11-11 23:40:00.434203+00:00,"{""currentPrice"": 10, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",True,0.06,False,10.0,10.0,30.0,10,2,7,2.0,0,1,0,0,1,0,Male,22.0,high-school graduate,4,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
383,4dju7zjg,6jpxnq92,9,Trade_ends,2021-11-11 23:40:03.816555+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",True,0.06,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,0,Male,21.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,2
384,6nps4jpd,6jpxnq92,3,Trade_ends,2021-11-11 23:40:10.260292+00:00,"{""currentPrice"": 17, ""priceIndex"": 12, ""secs_since_round_starts"": 28}",True,0.02,False,17.0,10.0,30.0,17,12,28,2.0,0,1,0,0,1,1,Female,25.0,undergraduate: 4th year,4,Economics,1.0,0.0,1.0,Monthly,Monthly,Cryptocurrencies,No,1000
385,3r4blq1l,6jpxnq92,8,Trade_ends,2021-11-11 23:40:14.516584+00:00,"{""currentPrice"": 11, ""priceIndex"": 1, ""secs_since_round_starts"": 5}",True,0.06,False,11.0,10.0,30.0,11,1,5,2.0,0,1,0,0,1,0,Male,20.0,undergraduate: 1st year,5,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Yes,1000
386,bsr23xxn,6jpxnq92,9,Trade_ends,2021-11-11 23:40:17.440268+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.06,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,1,Male,32.0,high-school graduate,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,Yes,10
387,gymjzccv,6jpxnq92,9,Trade_ends,2021-11-11 23:40:18.963581+00:00,"{""currentPrice"": 14, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",False,0.06,False,14.0,10.0,30.0,14,7,16,2.0,0,1,0,0,1,1,Male,22.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Weekly,Daily,Cryptocurrencies,No,1000
