owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,current_price,priceIndex,secs_since_round_starts
oa18pjy7,9pqvaeel,6,Trade_ends,2021-11-10 00:11:02.259107+00:00,"{""currentPrice"": 14, ""priceIndex"": 2, ""secs_since_round_starts"": 10}",TRUE,0.03,FALSE,14,2,10
oa18pjy7,9pqvaeel,7,Trade_starts,2021-11-10 00:11:08.872685+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 1}",TRUE,0.03,FALSE,10,0,1
oa18pjy7,9pqvaeel,7,sellingDialogShown,2021-11-10 00:11:20.698234+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 12}",TRUE,0.03,FALSE,14,4,12
oa18pjy7,9pqvaeel,7,Sell,2021-11-10 00:11:21.816863+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",TRUE,0.03,FALSE,14,4,14
oa18pjy7,9pqvaeel,7,Trade_ends,2021-11-10 00:11:21.867355+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",TRUE,0.03,FALSE,14,4,14
oa18pjy7,9pqvaeel,8,Trade_starts,2021-11-10 00:11:26.833944+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 1}",TRUE,0.06,FALSE,10,0,1
3qua64su,9pqvaeel,6,Trade_ends,2021-11-10 00:11:34.704082+00:00,"{""currentPrice"": 33, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",FALSE,0.03,FALSE,33,25,50
oa18pjy7,9pqvaeel,8,sellingDialogShown,2021-11-10 00:11:34.755313+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 9}",TRUE,0.06,FALSE,14,4,9
oa18pjy7,9pqvaeel,8,Sell,2021-11-10 00:11:36.292020+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",TRUE,0.06,FALSE,14,4,10
oa18pjy7,9pqvaeel,8,Trade_ends,2021-11-10 00:11:36.341309+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",TRUE,0.06,FALSE,14,4,10
3qua64su,9pqvaeel,6,round_ends,2021-11-10 00:11:37.187415+00:00,"{""currentPrice"": 33, ""priceIndex"": 25, ""secs_since_round_starts"": 52}",FALSE,0.03,FALSE,33,25,52
3qua64su,9pqvaeel,7,Trade_starts,2021-11-10 00:11:40.635444+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
oa18pjy7,9pqvaeel,9,Trade_starts,2021-11-10 00:11:42.670526+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
oa18pjy7,9pqvaeel,9,sellingDialogShown,2021-11-10 00:11:48.693076+00:00,"{""currentPrice"": 13, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",TRUE,0.06,FALSE,13,2,6
oa18pjy7,9pqvaeel,9,Sell,2021-11-10 00:11:50.325729+00:00,"{""currentPrice"": 13, ""priceIndex"": 2, ""secs_since_round_starts"": 8}",TRUE,0.06,FALSE,13,2,8
oa18pjy7,9pqvaeel,9,Trade_ends,2021-11-10 00:11:50.393763+00:00,"{""currentPrice"": 13, ""priceIndex"": 2, ""secs_since_round_starts"": 8}",TRUE,0.06,FALSE,13,2,8
3qua64su,9pqvaeel,7,Trade_ends,2021-11-10 00:12:54.995861+00:00,"{""currentPrice"": 32, ""priceIndex"": 25, ""secs_since_round_starts"": 75}",FALSE,0.03,FALSE,32,25,75
3qua64su,9pqvaeel,7,round_ends,2021-11-10 00:12:56.610083+00:00,"{""currentPrice"": 32, ""priceIndex"": 25, ""secs_since_round_starts"": 76}",FALSE,0.03,FALSE,32,25,76
3qua64su,9pqvaeel,8,Trade_starts,2021-11-10 00:13:00.148962+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
3qua64su,9pqvaeel,8,Trade_ends,2021-11-10 00:13:17.824500+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 18}",FALSE,0.06,FALSE,0,9,18
3qua64su,9pqvaeel,8,round_ends,2021-11-10 00:13:24.047844+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 24}",FALSE,0.06,FALSE,0,9,24
3qua64su,9pqvaeel,9,Trade_starts,2021-11-10 00:13:28.034951+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
z0qsv8q5,9pqvaeel,1,Trade_starts,2021-11-10 00:13:37.290480+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,TRUE,10,0,0
3qua64su,9pqvaeel,9,Trade_ends,2021-11-10 00:14:03.700887+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 36}",FALSE,0.06,FALSE,0,12,36
3qua64su,9pqvaeel,9,round_ends,2021-11-10 00:14:05.069927+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 37}",FALSE,0.06,FALSE,0,12,37
z0qsv8q5,9pqvaeel,1,Trade_ends,2021-11-10 00:14:27.132205+00:00,"{""currentPrice"": 43, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",FALSE,0.03,TRUE,43,25,50
z0qsv8q5,9pqvaeel,2,Trade_starts,2021-11-10 00:14:34.298906+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
z0qsv8q5,9pqvaeel,2,Trade_ends,2021-11-10 00:15:24.209061+00:00,"{""currentPrice"": 0, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",FALSE,0.03,FALSE,0,25,50
z0qsv8q5,9pqvaeel,2,round_ends,2021-11-10 00:15:26.959134+00:00,"{""currentPrice"": 0, ""priceIndex"": 25, ""secs_since_round_starts"": 52}",FALSE,0.03,FALSE,0,25,52
z0qsv8q5,9pqvaeel,3,Trade_starts,2021-11-10 00:15:31.058936+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
z0qsv8q5,9pqvaeel,3,sellingDialogShown,2021-11-10 00:15:55.911164+00:00,"{""currentPrice"": 15, ""priceIndex"": 8, ""secs_since_round_starts"": 24}",FALSE,0.03,FALSE,15,8,24
z0qsv8q5,9pqvaeel,3,Sell,2021-11-10 00:15:58.188263+00:00,"{""currentPrice"": 15, ""priceIndex"": 8, ""secs_since_round_starts"": 27}",FALSE,0.03,FALSE,15,8,27
z0qsv8q5,9pqvaeel,3,Trade_ends,2021-11-10 00:15:58.230788+00:00,"{""currentPrice"": 15, ""priceIndex"": 8, ""secs_since_round_starts"": 27}",FALSE,0.03,FALSE,15,8,27
z0qsv8q5,9pqvaeel,3,round_ends,2021-11-10 00:15:59.441668+00:00,"{""currentPrice"": 15, ""priceIndex"": 8, ""secs_since_round_starts"": 28}",FALSE,0.03,FALSE,15,8,28
z0qsv8q5,9pqvaeel,4,Trade_starts,2021-11-10 00:16:02.280026+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
z0qsv8q5,9pqvaeel,4,Trade_ends,2021-11-10 00:16:14.230040+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",FALSE,0.06,FALSE,0,6,12
z0qsv8q5,9pqvaeel,4,round_ends,2021-11-10 00:16:15.822208+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 13}",FALSE,0.06,FALSE,0,6,13
z0qsv8q5,9pqvaeel,5,Trade_starts,2021-11-10 00:16:19.159839+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
z0qsv8q5,9pqvaeel,5,sellingDialogShown,2021-11-10 00:16:35.098227+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 16}",FALSE,0.06,FALSE,15,5,16
z0qsv8q5,9pqvaeel,5,Sell,2021-11-10 00:16:36.519836+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 17}",FALSE,0.06,FALSE,15,5,17
z0qsv8q5,9pqvaeel,5,Trade_ends,2021-11-10 00:16:36.572457+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 17}",FALSE,0.06,FALSE,15,5,17
z0qsv8q5,9pqvaeel,5,round_ends,2021-11-10 00:16:37.489584+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 18}",FALSE,0.06,FALSE,15,5,18
z0qsv8q5,9pqvaeel,6,Trade_starts,2021-11-10 00:16:40.365356+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
z0qsv8q5,9pqvaeel,6,sellingDialogShown,2021-11-10 00:16:57.265800+00:00,"{""currentPrice"": 21, ""priceIndex"": 8, ""secs_since_round_starts"": 17}",TRUE,0.03,FALSE,21,8,17
z0qsv8q5,9pqvaeel,6,Sell,2021-11-10 00:16:58.882297+00:00,"{""currentPrice"": 21, ""priceIndex"": 8, ""secs_since_round_starts"": 18}",TRUE,0.03,FALSE,21,8,18
z0qsv8q5,9pqvaeel,6,Trade_ends,2021-11-10 00:16:58.931529+00:00,"{""currentPrice"": 21, ""priceIndex"": 8, ""secs_since_round_starts"": 18}",TRUE,0.03,FALSE,21,8,18
z0qsv8q5,9pqvaeel,7,Trade_starts,2021-11-10 00:17:03.878112+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
26t3h0hh,9pqvaeel,1,Trade_starts,2021-11-10 00:17:15.655311+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,TRUE,10,0,0
26t3h0hh,9pqvaeel,1,Trade_ends,2021-11-10 00:17:21.430597+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",FALSE,0.03,TRUE,0,3,6
z0qsv8q5,9pqvaeel,7,sellingDialogShown,2021-11-10 00:17:25.024148+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 21}",TRUE,0.03,FALSE,16,7,21
z0qsv8q5,9pqvaeel,7,continueKeeping,2021-11-10 00:17:27.898559+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 24}",TRUE,0.03,FALSE,16,7,24
z0qsv8q5,9pqvaeel,7,sellingDialogShown,2021-11-10 00:17:31.396727+00:00,"{""currentPrice"": 17, ""priceIndex"": 8, ""secs_since_round_starts"": 27}",TRUE,0.03,FALSE,17,8,27
z0qsv8q5,9pqvaeel,7,Sell,2021-11-10 00:17:32.507283+00:00,"{""currentPrice"": 17, ""priceIndex"": 8, ""secs_since_round_starts"": 28}",TRUE,0.03,FALSE,17,8,28
z0qsv8q5,9pqvaeel,7,Trade_ends,2021-11-10 00:17:32.553796+00:00,"{""currentPrice"": 17, ""priceIndex"": 8, ""secs_since_round_starts"": 28}",TRUE,0.03,FALSE,17,8,28
26t3h0hh,9pqvaeel,2,Trade_starts,2021-11-10 00:17:36.568036+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
z0qsv8q5,9pqvaeel,8,Trade_starts,2021-11-10 00:17:36.752840+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
z0qsv8q5,9pqvaeel,8,Trade_ends,2021-11-10 00:17:40.665307+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",TRUE,0.06,FALSE,0,2,4
z0qsv8q5,9pqvaeel,8,round_ends,2021-11-10 00:17:42.804343+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",TRUE,0.06,FALSE,0,2,6
z0qsv8q5,9pqvaeel,9,Trade_starts,2021-11-10 00:17:45.622755+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
26t3h0hh,9pqvaeel,2,sellingDialogShown,2021-11-10 00:17:51.772387+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 15}",TRUE,0.03,FALSE,18,7,15
z0qsv8q5,9pqvaeel,9,sellingDialogShown,2021-11-10 00:18:08.047613+00:00,"{""currentPrice"": 20, ""priceIndex"": 7, ""secs_since_round_starts"": 22}",TRUE,0.06,FALSE,20,7,22
z0qsv8q5,9pqvaeel,9,continueKeeping,2021-11-10 00:18:10.646254+00:00,"{""currentPrice"": 20, ""priceIndex"": 7, ""secs_since_round_starts"": 25}",TRUE,0.06,FALSE,20,7,25
26t3h0hh,9pqvaeel,2,Sell,2021-11-10 00:18:13.199043+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 36}",TRUE,0.03,FALSE,18,7,36
26t3h0hh,9pqvaeel,2,Trade_ends,2021-11-10 00:18:13.246566+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 36}",TRUE,0.03,FALSE,18,7,36
z0qsv8q5,9pqvaeel,9,sellingDialogShown,2021-11-10 00:18:13.367954+00:00,"{""currentPrice"": 21, ""priceIndex"": 8, ""secs_since_round_starts"": 28}",TRUE,0.06,FALSE,21,8,28
z0qsv8q5,9pqvaeel,9,Sell,2021-11-10 00:18:14.426015+00:00,"{""currentPrice"": 21, ""priceIndex"": 8, ""secs_since_round_starts"": 29}",TRUE,0.06,FALSE,21,8,29
z0qsv8q5,9pqvaeel,9,Trade_ends,2021-11-10 00:18:14.473943+00:00,"{""currentPrice"": 21, ""priceIndex"": 8, ""secs_since_round_starts"": 29}",TRUE,0.06,FALSE,21,8,29
26t3h0hh,9pqvaeel,3,Trade_starts,2021-11-10 00:18:19.720092+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
26t3h0hh,9pqvaeel,3,sellingDialogShown,2021-11-10 00:18:55.432072+00:00,"{""currentPrice"": 24, ""priceIndex"": 11, ""secs_since_round_starts"": 35}",TRUE,0.03,FALSE,24,11,35
26t3h0hh,9pqvaeel,3,Sell,2021-11-10 00:19:00.043075+00:00,"{""currentPrice"": 24, ""priceIndex"": 11, ""secs_since_round_starts"": 40}",TRUE,0.03,FALSE,24,11,40
26t3h0hh,9pqvaeel,3,Trade_ends,2021-11-10 00:19:00.096119+00:00,"{""currentPrice"": 24, ""priceIndex"": 11, ""secs_since_round_starts"": 40}",TRUE,0.03,FALSE,24,11,40
26t3h0hh,9pqvaeel,4,Trade_starts,2021-11-10 00:19:08.334298+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
n7luyf44,9pqvaeel,1,Trade_starts,2021-11-10 00:19:08.790882+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,TRUE,10,0,0
n7luyf44,9pqvaeel,1,sellingDialogShown,2021-11-10 00:19:23.376956+00:00,"{""currentPrice"": 13, ""priceIndex"": 7, ""secs_since_round_starts"": 15}",FALSE,0.03,TRUE,13,7,15
n7luyf44,9pqvaeel,1,Sell,2021-11-10 00:19:27.527272+00:00,"{""currentPrice"": 13, ""priceIndex"": 7, ""secs_since_round_starts"": 19}",FALSE,0.03,TRUE,13,7,19
n7luyf44,9pqvaeel,1,Trade_ends,2021-11-10 00:19:27.574696+00:00,"{""currentPrice"": 13, ""priceIndex"": 7, ""secs_since_round_starts"": 19}",FALSE,0.03,TRUE,13,7,19
n7luyf44,9pqvaeel,1,round_ends,2021-11-10 00:19:30.741810+00:00,"{""currentPrice"": 13, ""priceIndex"": 7, ""secs_since_round_starts"": 22}",FALSE,0.03,TRUE,13,7,22
26t3h0hh,9pqvaeel,4,sellingDialogShown,2021-11-10 00:19:34.116713+00:00,"{""currentPrice"": 22, ""priceIndex"": 12, ""secs_since_round_starts"": 25}",TRUE,0.06,FALSE,22,12,25
n7luyf44,9pqvaeel,2,Trade_starts,2021-11-10 00:19:35.847124+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
26t3h0hh,9pqvaeel,4,continueKeeping,2021-11-10 00:19:36.515660+00:00,"{""currentPrice"": 22, ""priceIndex"": 12, ""secs_since_round_starts"": 28}",TRUE,0.06,FALSE,22,12,28
n7luyf44,9pqvaeel,2,sellingDialogShown,2021-11-10 00:19:46.818343+00:00,"{""currentPrice"": 16, ""priceIndex"": 5, ""secs_since_round_starts"": 11}",FALSE,0.03,FALSE,16,5,11
n7luyf44,9pqvaeel,2,Sell,2021-11-10 00:19:48.421801+00:00,"{""currentPrice"": 16, ""priceIndex"": 5, ""secs_since_round_starts"": 13}",FALSE,0.03,FALSE,16,5,13
n7luyf44,9pqvaeel,2,Trade_ends,2021-11-10 00:19:48.470765+00:00,"{""currentPrice"": 16, ""priceIndex"": 5, ""secs_since_round_starts"": 13}",FALSE,0.03,FALSE,16,5,13
26t3h0hh,9pqvaeel,4,sellingDialogShown,2021-11-10 00:19:48.812014+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 40}",TRUE,0.06,FALSE,30,18,40
n7luyf44,9pqvaeel,2,round_ends,2021-11-10 00:19:50.577900+00:00,"{""currentPrice"": 16, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",FALSE,0.03,FALSE,16,5,15
26t3h0hh,9pqvaeel,4,Sell,2021-11-10 00:19:52.400277+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 44}",TRUE,0.06,FALSE,30,18,44
26t3h0hh,9pqvaeel,4,Trade_ends,2021-11-10 00:19:52.445682+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 44}",TRUE,0.06,FALSE,30,18,44
n7luyf44,9pqvaeel,3,Trade_starts,2021-11-10 00:19:57.862491+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
26t3h0hh,9pqvaeel,5,Trade_starts,2021-11-10 00:20:00.620524+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
n7luyf44,9pqvaeel,3,sellingDialogShown,2021-11-10 00:20:11.395596+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 13}",FALSE,0.03,FALSE,16,4,13
n7luyf44,9pqvaeel,3,Sell,2021-11-10 00:20:12.626114+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 15}",FALSE,0.03,FALSE,16,4,15
n7luyf44,9pqvaeel,3,Trade_ends,2021-11-10 00:20:12.670064+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 15}",FALSE,0.03,FALSE,16,4,15
n7luyf44,9pqvaeel,3,round_ends,2021-11-10 00:20:14.383025+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 16}",FALSE,0.03,FALSE,16,4,16
n7luyf44,9pqvaeel,4,Trade_starts,2021-11-10 00:20:19.371711+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
n7luyf44,9pqvaeel,4,sellingDialogShown,2021-11-10 00:20:34.459547+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 15}",FALSE,0.06,FALSE,16,7,15
n7luyf44,9pqvaeel,4,Sell,2021-11-10 00:20:35.842950+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",FALSE,0.06,FALSE,16,7,16
n7luyf44,9pqvaeel,4,Trade_ends,2021-11-10 00:20:35.921109+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",FALSE,0.06,FALSE,16,7,16
n7luyf44,9pqvaeel,4,round_ends,2021-11-10 00:20:38.120652+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 19}",FALSE,0.06,FALSE,16,7,19
n7luyf44,9pqvaeel,5,Trade_starts,2021-11-10 00:20:43.437416+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
n7luyf44,9pqvaeel,5,Trade_ends,2021-11-10 00:20:55.359227+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 12}",FALSE,0.06,FALSE,0,4,12
n7luyf44,9pqvaeel,5,round_ends,2021-11-10 00:20:59.447400+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 16}",FALSE,0.06,FALSE,0,4,16
26t3h0hh,9pqvaeel,5,Trade_ends,2021-11-10 00:21:00.595657+00:00,"{""currentPrice"": 0, ""priceIndex"": 20, ""secs_since_round_starts"": 60}",TRUE,0.06,FALSE,0,20,60
n7luyf44,9pqvaeel,6,Trade_starts,2021-11-10 00:21:04.682408+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
26t3h0hh,9pqvaeel,5,round_ends,2021-11-10 00:21:09.293777+00:00,"{""currentPrice"": 0, ""priceIndex"": 20, ""secs_since_round_starts"": 68}",TRUE,0.06,FALSE,0,20,68
n7luyf44,9pqvaeel,6,Trade_ends,2021-11-10 00:21:10.364799+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",TRUE,0.03,FALSE,0,3,6
26t3h0hh,9pqvaeel,6,Trade_starts,2021-11-10 00:21:15.375146+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 1}",FALSE,0.03,FALSE,10,0,1
n7luyf44,9pqvaeel,6,round_ends,2021-11-10 00:21:22.710519+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 18}",TRUE,0.03,FALSE,0,3,18
n7luyf44,9pqvaeel,7,Trade_starts,2021-11-10 00:21:28.857323+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
n7luyf44,9pqvaeel,7,sellingDialogShown,2021-11-10 00:21:39.370876+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 10}",TRUE,0.03,FALSE,14,3,10
n7luyf44,9pqvaeel,7,Sell,2021-11-10 00:21:40.800834+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 12}",TRUE,0.03,FALSE,14,3,12
n7luyf44,9pqvaeel,7,Trade_ends,2021-11-10 00:21:40.852482+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 12}",TRUE,0.03,FALSE,14,3,12
n7luyf44,9pqvaeel,7,round_ends,2021-11-10 00:21:42.562613+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 14}",TRUE,0.03,FALSE,14,3,14
n7luyf44,9pqvaeel,8,Trade_starts,2021-11-10 00:21:48.541910+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
26t3h0hh,9pqvaeel,6,sellingDialogShown,2021-11-10 00:21:51.433515+00:00,"{""currentPrice"": 22, ""priceIndex"": 18, ""secs_since_round_starts"": 37}",FALSE,0.03,FALSE,22,18,37
26t3h0hh,9pqvaeel,6,Sell,2021-11-10 00:21:53.701764+00:00,"{""currentPrice"": 22, ""priceIndex"": 18, ""secs_since_round_starts"": 39}",FALSE,0.03,FALSE,22,18,39
26t3h0hh,9pqvaeel,6,Trade_ends,2021-11-10 00:21:53.748465+00:00,"{""currentPrice"": 22, ""priceIndex"": 18, ""secs_since_round_starts"": 39}",FALSE,0.03,FALSE,22,18,39
n7luyf44,9pqvaeel,8,sellingDialogShown,2021-11-10 00:21:57.283310+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 9}",TRUE,0.06,FALSE,16,4,9
26t3h0hh,9pqvaeel,7,Trade_starts,2021-11-10 00:21:57.843422+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
n7luyf44,9pqvaeel,8,Sell,2021-11-10 00:21:58.647403+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",TRUE,0.06,FALSE,16,4,10
n7luyf44,9pqvaeel,8,Trade_ends,2021-11-10 00:21:58.699602+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",TRUE,0.06,FALSE,16,4,10
n7luyf44,9pqvaeel,9,Trade_starts,2021-11-10 00:22:07.586467+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
n7luyf44,9pqvaeel,9,Trade_ends,2021-11-10 00:22:16.420147+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",TRUE,0.06,FALSE,0,3,9
n7luyf44,9pqvaeel,9,round_ends,2021-11-10 00:22:18.906492+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 11}",TRUE,0.06,FALSE,0,3,11
26t3h0hh,9pqvaeel,7,sellingDialogShown,2021-11-10 00:22:38.016803+00:00,"{""currentPrice"": 26, ""priceIndex"": 13, ""secs_since_round_starts"": 40}",FALSE,0.03,FALSE,26,13,40
26t3h0hh,9pqvaeel,7,Sell,2021-11-10 00:22:40.208271+00:00,"{""currentPrice"": 26, ""priceIndex"": 13, ""secs_since_round_starts"": 42}",FALSE,0.03,FALSE,26,13,42
26t3h0hh,9pqvaeel,7,Trade_ends,2021-11-10 00:22:40.261726+00:00,"{""currentPrice"": 26, ""priceIndex"": 13, ""secs_since_round_starts"": 42}",FALSE,0.03,FALSE,26,13,42
26t3h0hh,9pqvaeel,8,Trade_starts,2021-11-10 00:22:45.008806+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
26t3h0hh,9pqvaeel,8,Trade_ends,2021-11-10 00:23:16.951645+00:00,"{""currentPrice"": 0, ""priceIndex"": 16, ""secs_since_round_starts"": 32}",FALSE,0.06,FALSE,0,16,32
26t3h0hh,9pqvaeel,9,Trade_starts,2021-11-10 00:23:21.414995+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
26t3h0hh,9pqvaeel,9,sellingDialogShown,2021-11-10 00:23:52.328370+00:00,"{""currentPrice"": 20, ""priceIndex"": 10, ""secs_since_round_starts"": 31}",FALSE,0.06,FALSE,20,10,31
