,owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,owner__exit_price,owner__subsession__starting_price,owner__subsession__max_length,current_price,priceIndex,secs_since_round_starts,subsession.tick_frequency,exit_crash,exit_sell,exit_hodl,mindchanges,exit_correct,gamified_first,player.gender,player.age,player.education,participant.payoff,FinScore,player.study_major,player.course_financial,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.nationality,censoring,censoring_price
0,r9gp2bpz,tcbozsj9,2,Trade_ends,2021-11-17 17:12:21.394181+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.02,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,0,Male,51.0,master,40,8,Finance,1.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,10,0.0
1,r9gp2bpz,tcbozsj9,3,Trade_ends,2021-11-17 17:12:55.052232+00:00,"{""currentPrice"": 21, ""priceIndex"": 11, ""secs_since_round_starts"": 25}",False,0.05,False,21.0,10.0,30.0,21,11,25,2.0,0,1,0,0,1,0,Male,51.0,master,40,8,Finance,1.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
2,qkwv9q2a,tcbozsj9,2,Trade_ends,2021-11-17 17:12:56.581275+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",True,0.02,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,1,Male,24.0,master,6,6,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,GB,10,0.0
3,qkwv9q2a,tcbozsj9,3,Trade_ends,2021-11-17 17:13:19.705114+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 14}",True,0.05,False,0.0,10.0,30.0,0,7,14,2.0,1,0,0,0,1,1,Male,24.0,master,6,6,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,GB,14,0.0
4,r9gp2bpz,tcbozsj9,4,Trade_ends,2021-11-17 17:13:47.752467+00:00,"{""currentPrice"": 35, ""priceIndex"": 21, ""secs_since_round_starts"": 45}",False,0.02,False,35.0,10.0,30.0,35,21,45,2.0,0,1,0,0,1,0,Male,51.0,master,40,8,Finance,1.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
5,qkwv9q2a,tcbozsj9,4,Trade_ends,2021-11-17 17:13:57.293981+00:00,"{""currentPrice"": 18, ""priceIndex"": 15, ""secs_since_round_starts"": 32}",True,0.02,False,18.0,10.0,30.0,18,15,32,2.0,0,1,0,0,1,1,Male,24.0,master,6,6,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,GB,1000,1000.0
6,r9gp2bpz,tcbozsj9,5,Trade_ends,2021-11-17 17:14:16.732607+00:00,"{""currentPrice"": 22, ""priceIndex"": 10, ""secs_since_round_starts"": 22}",False,0.05,False,22.0,10.0,30.0,22,10,22,2.0,0,1,0,0,1,0,Male,51.0,master,40,8,Finance,1.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
7,qkwv9q2a,tcbozsj9,5,Trade_ends,2021-11-17 17:14:17.356052+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",True,0.05,False,0.0,10.0,30.0,0,8,16,2.0,1,0,0,0,1,1,Male,24.0,master,6,6,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,GB,16,0.0
8,r9gp2bpz,tcbozsj9,6,Trade_ends,2021-11-17 17:14:25.588881+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.05,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Male,51.0,master,40,8,Finance,1.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,4,0.0
9,qkwv9q2a,tcbozsj9,6,Trade_ends,2021-11-17 17:14:30.478447+00:00,"{""currentPrice"": 16, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",False,0.05,False,16.0,10.0,30.0,16,3,8,2.0,0,1,0,0,1,1,Male,24.0,master,6,6,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,GB,1000,1000.0
10,qkwv9q2a,tcbozsj9,7,Trade_ends,2021-11-17 17:14:50.241416+00:00,"{""currentPrice"": 20, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",False,0.02,False,20.0,10.0,30.0,20,7,16,2.0,0,1,0,0,1,1,Male,24.0,master,6,6,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,GB,1000,1000.0
11,r9gp2bpz,tcbozsj9,7,Trade_ends,2021-11-17 17:15:12.722235+00:00,"{""currentPrice"": 25, ""priceIndex"": 16, ""secs_since_round_starts"": 37}",True,0.02,False,25.0,10.0,30.0,25,16,37,2.0,0,1,0,0,1,0,Male,51.0,master,40,8,Finance,1.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
12,xf9m51xx,tcbozsj9,2,Trade_ends,2021-11-17 17:15:35.716603+00:00,"{""currentPrice"": 43, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,43.0,10.0,30.0,43,30,60,2.0,0,0,1,0,1,1,Female,26.0,master,24,4,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,Do not know,GB,60,1000.0
13,qkwv9q2a,tcbozsj9,8,Trade_ends,2021-11-17 17:15:38.650798+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",False,0.05,False,14.0,10.0,30.0,14,3,8,2.0,0,1,0,0,1,1,Male,24.0,master,6,6,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,GB,1000,1000.0
14,qkwv9q2a,tcbozsj9,9,Trade_ends,2021-11-17 17:15:48.675876+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.02,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,1,Male,24.0,master,6,6,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,No,GB,6,0.0
15,r9gp2bpz,tcbozsj9,8,Trade_ends,2021-11-17 17:15:59.934961+00:00,"{""currentPrice"": 32, ""priceIndex"": 19, ""secs_since_round_starts"": 41}",True,0.05,False,32.0,10.0,30.0,32,19,41,2.0,0,1,0,0,1,0,Male,51.0,master,40,8,Finance,1.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
16,xf9m51xx,tcbozsj9,3,Trade_ends,2021-11-17 17:16:11.311460+00:00,"{""currentPrice"": 0, ""priceIndex"": 14, ""secs_since_round_starts"": 28}",True,0.05,False,0.0,10.0,30.0,0,14,28,2.0,1,0,0,0,1,1,Female,26.0,master,24,4,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,Do not know,GB,28,0.0
17,r9gp2bpz,tcbozsj9,9,Trade_ends,2021-11-17 17:16:19.255061+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",True,0.02,False,0.0,10.0,30.0,0,6,12,2.0,1,0,0,0,1,0,Male,51.0,master,40,8,Finance,1.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,12,0.0
18,xf9m51xx,tcbozsj9,4,Trade_ends,2021-11-17 17:16:22.055115+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Female,26.0,master,24,4,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,Do not know,GB,4,0.0
19,xf9m51xx,tcbozsj9,5,Trade_ends,2021-11-17 17:16:48.006887+00:00,"{""currentPrice"": 20, ""priceIndex"": 9, ""secs_since_round_starts"": 20}",True,0.05,False,20.0,10.0,30.0,20,9,20,2.0,0,1,0,0,1,1,Female,26.0,master,24,4,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,Do not know,GB,1000,1000.0
20,xf9m51xx,tcbozsj9,6,Trade_ends,2021-11-17 17:17:19.228125+00:00,"{""currentPrice"": 0, ""priceIndex"": 13, ""secs_since_round_starts"": 26}",False,0.05,False,0.0,10.0,30.0,0,13,26,2.0,1,0,0,0,1,1,Female,26.0,master,24,4,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,Do not know,GB,26,0.0
21,pd1jf59e,tcbozsj9,2,Trade_ends,2021-11-17 17:17:21.331956+00:00,"{""currentPrice"": 33, ""priceIndex"": 27, ""secs_since_round_starts"": 59}",False,0.02,False,33.0,10.0,30.0,33,27,59,2.0,0,1,0,0,1,0,Female,57.0,MBA,6,6,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,Do not know,GB,1000,1000.0
22,xf9m51xx,tcbozsj9,7,Trade_ends,2021-11-17 17:17:44.204030+00:00,"{""currentPrice"": 20, ""priceIndex"": 9, ""secs_since_round_starts"": 20}",False,0.02,False,20.0,10.0,30.0,20,9,20,2.0,0,1,0,0,1,1,Female,26.0,master,24,4,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,Do not know,GB,1000,1000.0
23,pd1jf59e,tcbozsj9,3,Trade_ends,2021-11-17 17:17:46.646237+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",False,0.05,False,0.0,10.0,30.0,0,8,16,2.0,1,0,0,0,1,0,Female,57.0,MBA,6,6,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,Do not know,GB,16,0.0
24,pd1jf59e,tcbozsj9,4,Trade_ends,2021-11-17 17:18:05.868768+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.02,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,0,Female,57.0,MBA,6,6,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,Do not know,GB,10,0.0
25,xf9m51xx,tcbozsj9,8,Trade_ends,2021-11-17 17:18:06.260332+00:00,"{""currentPrice"": 20, ""priceIndex"": 8, ""secs_since_round_starts"": 18}",False,0.05,False,20.0,10.0,30.0,20,8,18,2.0,0,1,0,0,1,1,Female,26.0,master,24,4,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,Do not know,GB,1000,1000.0
26,s1t7vxc5,tcbozsj9,2,Trade_ends,2021-11-17 17:18:16.622935+00:00,"{""currentPrice"": 0, ""priceIndex"": 18, ""secs_since_round_starts"": 36}",False,0.02,False,0.0,10.0,30.0,0,18,36,2.0,1,0,0,0,1,0,Female,46.0,master,24,10,Other,0.0,1.0,0.0,Weekly,Daily,Stocks,No,GB,36,0.0
27,xf9m51xx,tcbozsj9,9,Trade_ends,2021-11-17 17:18:18.585923+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",False,0.02,False,0.0,10.0,30.0,0,4,8,2.0,1,0,0,0,1,1,Female,26.0,master,24,4,Other,0.0,1.0,1.0,Weekly,Weekly,Stocks,Do not know,GB,8,0.0
28,s1t7vxc5,tcbozsj9,3,Trade_ends,2021-11-17 17:18:46.370691+00:00,"{""currentPrice"": 14, ""priceIndex"": 8, ""secs_since_round_starts"": 19}",False,0.05,False,14.0,10.0,30.0,14,8,19,2.0,0,1,0,0,1,0,Female,46.0,master,24,10,Other,0.0,1.0,0.0,Weekly,Daily,Stocks,No,GB,1000,1000.0
29,pd1jf59e,tcbozsj9,5,Trade_ends,2021-11-17 17:18:50.957851+00:00,"{""currentPrice"": 0, ""priceIndex"": 19, ""secs_since_round_starts"": 38}",False,0.05,False,0.0,10.0,30.0,0,19,38,2.0,1,0,0,0,1,0,Female,57.0,MBA,6,6,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,Do not know,GB,38,0.0
30,pd1jf59e,tcbozsj9,6,Trade_ends,2021-11-17 17:19:21.241181+00:00,"{""currentPrice"": 0, ""priceIndex"": 11, ""secs_since_round_starts"": 22}",True,0.05,False,0.0,10.0,30.0,0,11,22,2.0,1,0,0,0,1,0,Female,57.0,MBA,6,6,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,Do not know,GB,22,0.0
31,s1t7vxc5,tcbozsj9,4,Trade_ends,2021-11-17 17:19:32.915820+00:00,"{""currentPrice"": 27, ""priceIndex"": 19, ""secs_since_round_starts"": 41}",False,0.02,False,27.0,10.0,30.0,27,19,41,2.0,0,1,0,0,1,0,Female,46.0,master,24,10,Other,0.0,1.0,0.0,Weekly,Daily,Stocks,No,GB,1000,1000.0
32,s1t7vxc5,tcbozsj9,5,Trade_ends,2021-11-17 17:19:51.960323+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 13}",False,0.05,False,15.0,10.0,30.0,15,5,13,2.0,0,1,0,0,1,0,Female,46.0,master,24,10,Other,0.0,1.0,0.0,Weekly,Daily,Stocks,No,GB,1000,1000.0
33,s1t7vxc5,tcbozsj9,6,Trade_ends,2021-11-17 17:20:05.426388+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",True,0.05,False,0.0,10.0,30.0,0,4,8,2.0,1,0,0,0,1,0,Female,46.0,master,24,10,Other,0.0,1.0,0.0,Weekly,Daily,Stocks,No,GB,8,0.0
34,pd1jf59e,tcbozsj9,7,Trade_ends,2021-11-17 17:20:21.981464+00:00,"{""currentPrice"": 35, ""priceIndex"": 24, ""secs_since_round_starts"": 51}",True,0.02,False,35.0,10.0,30.0,35,24,51,2.0,0,1,0,0,1,0,Female,57.0,MBA,6,6,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,Do not know,GB,1000,1000.0
35,s1t7vxc5,tcbozsj9,7,Trade_ends,2021-11-17 17:20:39.694301+00:00,"{""currentPrice"": 0, ""priceIndex"": 13, ""secs_since_round_starts"": 26}",True,0.02,False,0.0,10.0,30.0,0,13,26,2.0,1,0,0,0,1,0,Female,46.0,master,24,10,Other,0.0,1.0,0.0,Weekly,Daily,Stocks,No,GB,26,0.0
36,s1t7vxc5,tcbozsj9,8,Trade_ends,2021-11-17 17:20:56.577113+00:00,"{""currentPrice"": 13, ""priceIndex"": 3, ""secs_since_round_starts"": 10}",True,0.05,False,13.0,10.0,30.0,13,3,10,2.0,0,1,0,0,1,0,Female,46.0,master,24,10,Other,0.0,1.0,0.0,Weekly,Daily,Stocks,No,GB,1000,1000.0
37,pd1jf59e,tcbozsj9,8,Trade_ends,2021-11-17 17:21:01.317683+00:00,"{""currentPrice"": 0, ""priceIndex"": 15, ""secs_since_round_starts"": 30}",True,0.05,False,0.0,10.0,30.0,0,15,30,2.0,1,0,0,0,1,0,Female,57.0,MBA,6,6,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,Do not know,GB,30,0.0
38,pd1jf59e,tcbozsj9,9,Trade_ends,2021-11-17 17:21:29.692879+00:00,"{""currentPrice"": 0, ""priceIndex"": 10, ""secs_since_round_starts"": 20}",True,0.02,False,0.0,10.0,30.0,0,10,20,2.0,1,0,0,0,1,0,Female,57.0,MBA,6,6,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,Do not know,GB,20,0.0
39,s1t7vxc5,tcbozsj9,9,Trade_ends,2021-11-17 17:21:33.605358+00:00,"{""currentPrice"": 22, ""priceIndex"": 14, ""secs_since_round_starts"": 30}",True,0.02,False,22.0,10.0,30.0,22,14,30,2.0,0,1,0,0,1,0,Female,46.0,master,24,10,Other,0.0,1.0,0.0,Weekly,Daily,Stocks,No,GB,1000,1000.0
40,x6h6vcwo,xm39f2ij,2,Trade_ends,2021-11-17 17:22:21.443648+00:00,"{""currentPrice"": 42, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,42.0,10.0,30.0,42,30,60,2.0,0,0,1,0,1,0,Female,31.0,undergraduate: 2nd year,2,2,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,60,1000.0
41,x6h6vcwo,xm39f2ij,3,Trade_ends,2021-11-17 17:22:36.850273+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",False,0.05,False,0.0,10.0,30.0,0,4,8,2.0,1,0,0,0,1,0,Female,31.0,undergraduate: 2nd year,2,2,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,8,0.0
42,gspyeh5h,tcbozsj9,2,Trade_ends,2021-11-17 17:23:31.894412+00:00,"{""currentPrice"": 22, ""priceIndex"": 14, ""secs_since_round_starts"": 29}",True,0.02,False,22.0,10.0,30.0,22,14,29,2.0,0,1,0,0,1,1,Male,40.0,master,31,7,Other Management,1.0,1.0,1.0,Monthly,Daily,Stocks,No,ES,1000,1000.0
43,gspyeh5h,tcbozsj9,3,Trade_ends,2021-11-17 17:23:40.471479+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.05,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Male,40.0,master,31,7,Other Management,1.0,1.0,1.0,Monthly,Daily,Stocks,No,ES,4,0.0
44,x6h6vcwo,xm39f2ij,4,Trade_ends,2021-11-17 17:23:43.861933+00:00,"{""currentPrice"": 43, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,43.0,10.0,30.0,43,30,60,2.0,0,0,1,0,1,0,Female,31.0,undergraduate: 2nd year,2,2,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,60,1000.0
45,x6h6vcwo,xm39f2ij,5,Trade_ends,2021-11-17 17:23:54.557870+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.05,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Female,31.0,undergraduate: 2nd year,2,2,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,4,0.0
46,sjpagngy,tcbozsj9,2,Trade_ends,2021-11-17 17:24:10.009951+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 32}",True,0.02,False,0.0,10.0,30.0,0,8,32,2.0,1,0,0,1,1,1,Male,50.0,master,25,6,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,GB,32,0.0
47,x6h6vcwo,xm39f2ij,6,Trade_ends,2021-11-17 17:24:12.859689+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 10}",True,0.05,False,14.0,10.0,30.0,14,3,10,2.0,0,1,0,0,1,0,Female,31.0,undergraduate: 2nd year,2,2,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,1000,1000.0
48,gspyeh5h,tcbozsj9,4,Trade_ends,2021-11-17 17:24:33.645602+00:00,"{""currentPrice"": 31, ""priceIndex"": 22, ""secs_since_round_starts"": 47}",True,0.02,False,31.0,10.0,30.0,31,22,47,2.0,0,1,0,0,1,1,Male,40.0,master,31,7,Other Management,1.0,1.0,1.0,Monthly,Daily,Stocks,No,ES,1000,1000.0
49,sjpagngy,tcbozsj9,3,Trade_ends,2021-11-17 17:24:34.877931+00:00,"{""currentPrice"": 11, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",True,0.05,False,11.0,10.0,30.0,11,4,11,2.0,0,1,0,0,1,1,Male,50.0,master,25,6,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
50,gspyeh5h,tcbozsj9,5,Trade_ends,2021-11-17 17:24:44.949579+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",True,0.05,False,12.0,10.0,30.0,12,2,6,2.0,0,1,0,0,1,1,Male,40.0,master,31,7,Other Management,1.0,1.0,1.0,Monthly,Daily,Stocks,No,ES,1000,1000.0
51,x6h6vcwo,xm39f2ij,7,Trade_ends,2021-11-17 17:24:54.494370+00:00,"{""currentPrice"": 21, ""priceIndex"": 16, ""secs_since_round_starts"": 35}",True,0.02,False,21.0,10.0,30.0,21,16,35,2.0,0,1,0,0,1,0,Female,31.0,undergraduate: 2nd year,2,2,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,1000,1000.0
52,sjpagngy,tcbozsj9,4,Trade_ends,2021-11-17 17:24:58.676106+00:00,"{""currentPrice"": 15, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",True,0.02,False,15.0,10.0,30.0,15,7,17,2.0,0,1,0,0,1,1,Male,50.0,master,25,6,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
53,gspyeh5h,tcbozsj9,6,Trade_ends,2021-11-17 17:24:59.793472+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",False,0.05,False,12.0,10.0,30.0,12,4,10,2.0,0,1,0,0,1,1,Male,40.0,master,31,7,Other Management,1.0,1.0,1.0,Monthly,Daily,Stocks,No,ES,1000,1000.0
54,t7ukc19m,tcbozsj9,2,Trade_ends,2021-11-17 17:25:02.718162+00:00,"{""currentPrice"": 13, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",False,0.02,False,13.0,10.0,30.0,13,4,10,2.0,0,1,0,0,1,0,Female,60.0,master,7,7,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
55,hnet66cj,xm39f2ij,2,Trade_ends,2021-11-17 17:25:03.049299+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 18}",False,0.02,False,0.0,10.0,30.0,0,9,18,2.0,1,0,0,0,1,0,Female,26.0,high-school graduate,6,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,GB,18,0.0
56,x6h6vcwo,xm39f2ij,8,Trade_ends,2021-11-17 17:25:07.460130+00:00,"{""currentPrice"": 11, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",True,0.05,False,11.0,10.0,30.0,11,2,7,2.0,0,1,0,0,1,0,Female,31.0,undergraduate: 2nd year,2,2,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,1000,1000.0
57,sjpagngy,tcbozsj9,5,Trade_ends,2021-11-17 17:25:12.447199+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",True,0.05,False,0.0,10.0,30.0,0,4,8,2.0,1,0,0,0,1,1,Male,50.0,master,25,6,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,GB,8,0.0
58,t7ukc19m,tcbozsj9,3,Trade_ends,2021-11-17 17:25:22.562942+00:00,"{""currentPrice"": 17, ""priceIndex"": 6, ""secs_since_round_starts"": 14}",False,0.05,False,17.0,10.0,30.0,17,6,14,2.0,0,1,0,0,1,0,Female,60.0,master,7,7,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
59,hnet66cj,xm39f2ij,3,Trade_ends,2021-11-17 17:25:22.977586+00:00,"{""currentPrice"": 14, ""priceIndex"": 6, ""secs_since_round_starts"": 14}",False,0.05,False,14.0,10.0,30.0,14,6,14,2.0,0,1,0,0,1,0,Female,26.0,high-school graduate,6,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,GB,1000,1000.0
60,gspyeh5h,tcbozsj9,7,Trade_ends,2021-11-17 17:25:24.471122+00:00,"{""currentPrice"": 24, ""priceIndex"": 10, ""secs_since_round_starts"": 21}",False,0.02,False,24.0,10.0,30.0,24,10,21,2.0,0,1,0,0,1,1,Male,40.0,master,31,7,Other Management,1.0,1.0,1.0,Monthly,Daily,Stocks,No,ES,1000,1000.0
61,sjpagngy,tcbozsj9,6,Trade_ends,2021-11-17 17:25:28.285900+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",False,0.05,False,14.0,10.0,30.0,14,3,8,2.0,0,1,0,0,1,1,Male,50.0,master,25,6,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
62,gspyeh5h,tcbozsj9,8,Trade_ends,2021-11-17 17:25:35.012618+00:00,"{""currentPrice"": 12, ""priceIndex"": 3, ""secs_since_round_starts"": 7}",False,0.05,False,12.0,10.0,30.0,12,3,7,2.0,0,1,0,0,1,1,Male,40.0,master,31,7,Other Management,1.0,1.0,1.0,Monthly,Daily,Stocks,No,ES,1000,1000.0
63,gspyeh5h,tcbozsj9,9,Trade_ends,2021-11-17 17:25:42.731753+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Male,40.0,master,31,7,Other Management,1.0,1.0,1.0,Monthly,Daily,Stocks,No,ES,4,0.0
64,hnet66cj,xm39f2ij,4,Trade_ends,2021-11-17 17:25:42.863104+00:00,"{""currentPrice"": 15, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",False,0.02,False,15.0,10.0,30.0,15,7,16,2.0,0,1,0,0,1,0,Female,26.0,high-school graduate,6,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,GB,1000,1000.0
65,sjpagngy,tcbozsj9,7,Trade_ends,2021-11-17 17:25:47.482220+00:00,"{""currentPrice"": 16, ""priceIndex"": 5, ""secs_since_round_starts"": 13}",False,0.02,False,16.0,10.0,30.0,16,5,13,2.0,0,1,0,0,1,1,Male,50.0,master,25,6,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
66,t7ukc19m,tcbozsj9,4,Trade_ends,2021-11-17 17:25:48.303708+00:00,"{""currentPrice"": 0, ""priceIndex"": 10, ""secs_since_round_starts"": 20}",False,0.02,False,0.0,10.0,30.0,0,10,20,2.0,1,0,0,0,1,0,Female,60.0,master,7,7,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,20,0.0
67,sjpagngy,tcbozsj9,8,Trade_ends,2021-11-17 17:25:56.262205+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.05,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Male,50.0,master,25,6,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,GB,4,0.0
68,hnet66cj,xm39f2ij,5,Trade_ends,2021-11-17 17:25:56.349832+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",False,0.05,False,15.0,10.0,30.0,15,4,10,2.0,0,1,0,0,1,0,Female,26.0,high-school graduate,6,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,GB,1000,1000.0
69,7ebksmn6,tcbozsj9,2,Trade_ends,2021-11-17 17:25:57.111426+00:00,"{""currentPrice"": 31, ""priceIndex"": 14, ""secs_since_round_starts"": 30}",False,0.02,False,31.0,10.0,30.0,31,14,30,2.0,0,1,0,0,1,0,Male,24.0,master,25,8,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,Do not know,GB,1000,1000.0
70,hnet66cj,xm39f2ij,6,Trade_ends,2021-11-17 17:26:09.772450+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",True,0.05,False,16.0,10.0,30.0,16,4,10,2.0,0,1,0,0,1,0,Female,26.0,high-school graduate,6,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,GB,1000,1000.0
71,t7ukc19m,tcbozsj9,5,Trade_ends,2021-11-17 17:26:11.369386+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",False,0.05,False,18.0,10.0,30.0,18,7,16,2.0,0,1,0,0,1,0,Female,60.0,master,7,7,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
