,owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,owner__exit_price,owner__subsession__starting_price,owner__subsession__max_length,current_price,priceIndex,secs_since_round_starts,subsession.tick_frequency,exit_crash,exit_sell,exit_hodl,mindchanges,exit_correct,gamified_first,player.gender,player.age,player.education,participant.payoff,FinScore,player.study_major,player.course_financial,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.nationality,censoring,censoring_price
966,gghdxyj5,xm39f2ij,2,Trade_ends,2021-11-17 17:54:53.221938+00:00,"{""currentPrice"": 0, ""priceIndex"": 19, ""secs_since_round_starts"": 38}",False,0.02,False,0.0,10.0,30.0,0,19,38,2.0,1,0,0,0,1,0,Female,26.0,undergraduate: 4th year,2,2,Other,0.0,1.0,1.0,Less than once a month,Monthly,Stocks,No,GB,38,0.0
967,1ghe9ixx,xm39f2ij,2,Trade_ends,2021-11-17 17:54:54.474540+00:00,"{""currentPrice"": 43, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,43.0,10.0,30.0,43,30,60,2.0,0,0,1,0,1,0,Female,25.0,undergraduate: 4th year,4,4,Other,1.0,1.0,1.0,Monthly,Daily,Stocks,Yes,US,60,1000.0
971,oi1hh1vy,xm39f2ij,2,Trade_ends,2021-11-17 17:55:02.455421+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Male,19.0,high-school graduate,9,9,Other Management,0.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,GB,4,0.0
972,ul0vfb8s,tcbozsj9,2,Trade_ends,2021-11-17 17:55:02.903424+00:00,"{""currentPrice"": 0, ""priceIndex"": 17, ""secs_since_round_starts"": 34}",False,0.02,False,0.0,10.0,30.0,0,17,34,2.0,1,0,0,0,1,0,Female,36.0,master,10,10,Finance,1.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,34,0.0
989,si403iua,xm39f2ij,2,Trade_ends,2021-11-17 17:55:17.768025+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",False,0.02,False,15.0,10.0,30.0,15,4,10,2.0,0,1,0,0,1,0,Female,23.0,undergraduate: 4th year,22,9,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,US,1000,1000.0
1001,k01ljdln,xm39f2ij,2,Trade_ends,2021-11-17 17:55:33.778707+00:00,"{""currentPrice"": 0, ""priceIndex"": 11, ""secs_since_round_starts"": 22}",False,0.02,False,0.0,10.0,30.0,0,11,22,2.0,1,0,0,0,1,0,Female,39.0,high-school graduate,16,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,GB,22,0.0
1006,srprrp1d,xm39f2ij,2,Trade_ends,2021-11-17 17:55:41.008017+00:00,"{""currentPrice"": 0, ""priceIndex"": 13, ""secs_since_round_starts"": 26}",False,0.02,False,0.0,10.0,30.0,0,13,26,2.0,1,0,0,0,1,0,Male,31.0,high-school graduate,8,8,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,No,GB,26,0.0
1008,vza59fcp,xm39f2ij,2,Trade_ends,2021-11-17 17:55:42.071261+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",True,0.02,False,12.0,10.0,30.0,12,4,14,2.0,0,1,0,0,1,1,Male,52.0,undergraduate: 2nd year,20,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,US,1000,1000.0
1011,tno72d90,tcbozsj9,2,Trade_ends,2021-11-17 17:55:46.035498+00:00,"{""currentPrice"": 27, ""priceIndex"": 20, ""secs_since_round_starts"": 48}",False,0.02,False,27.0,10.0,30.0,27,20,48,2.0,0,1,0,0,1,0,Male,32.0,master,24,9,Other,0.0,0.0,1.0,Less than once a month,Monthly,Stocks,No,GB,1000,1000.0
1013,aynxkozm,xm39f2ij,2,Trade_ends,2021-11-17 17:55:46.566451+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 15}",True,0.02,False,15.0,10.0,30.0,15,4,15,2.0,0,1,0,0,1,1,Female,58.0,undergraduate: 1st year,8,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,US,1000,1000.0
1050,lpc5xizl,xm39f2ij,2,Trade_ends,2021-11-17 17:56:20.188285+00:00,"{""currentPrice"": 22, ""priceIndex"": 9, ""secs_since_round_starts"": 21}",True,0.02,False,22.0,10.0,30.0,22,9,21,2.0,0,1,0,0,1,1,Female,30.0,undergraduate: 3d year,30,8,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
1051,r502x290,xm39f2ij,2,Trade_ends,2021-11-17 17:56:20.859410+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.02,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,1,Male,66.0,did not graduate high school,23,7,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,Do not know,GB,6,0.0
